query_book_id,recommendations_returned,recommendations_with_cluster,unique_topic_clusters,cluster_diversity_ratio,query_title,query_authors,query_source_group,query_topic
BOOK01797,10,10,6,0.6,Principles,['Ray Dalio'],LeadershipNow only,CEO and Executive Transformation
BOOK01798,10,10,5,0.5,"Think Faster, Talk Smarter",['Matt Abrahams'],LeadershipNow only,Future Thinking and Personal Development
BOOK01800,10,10,8,0.8,Woodrow Wilson,['Christopher Cox'],LeadershipNow only,Broad Leadership and Success
BOOK01801,7,7,6,0.8571428571428571,You're the Boss,['Sabina Nawaz'],LeadershipNow only,Entrepreneurial and Growth Mindset
BOOK01802,10,10,8,0.8,Lean Learning,['Pat Flynn'],LeadershipNow only,CEO and Executive Transformation
BOOK01803,10,9,5,0.5555555555555556,How to Get Along with Anyone,['John Eliot and Jim Guinn'],LeadershipNow only,Not Clustered
BOOK01804,6,6,4,0.6666666666666666,The PARA Method,['Tiago Forte'],LeadershipNow only,Broad Leadership and Success
BOOK01805,10,9,3,0.3333333333333333,Mastering AI,['Jeremy Kahn'],LeadershipNow only,Contemporary Leadership Practice
BOOK01806,9,7,7,1.0,Ping,['Andrew Brodsky'],LeadershipNow only,Not Clustered
BOOK01807,10,9,5,0.5555555555555556,Reset,['Dan Heath'],LeadershipNow only,CEO and Executive Transformation
BOOK01808,4,4,4,1.0,Last Call for Bud Light,['Anson Frericks'],LeadershipNow only,Entrepreneurial and Growth Mindset
BOOK01809,10,8,5,0.625,Click,['Jake Knapp with John Zeratsky'],LeadershipNow only,Broad Leadership and Success
BOOK01810,10,8,6,0.75,Never Stop,"[""Dan Hurley and Ian O'Connor""]",LeadershipNow only,Organizational Culture and Trust
BOOK01811,10,8,3,0.375,A CEO for All Seasons,"['Carolyn Dewar, Scott Keller, Vikram Malhotra and Kurt Strovink']",LeadershipNow only,CEO and Executive Transformation
BOOK01812,10,7,6,0.8571428571428571,In the Arena,['David S. Brown'],LeadershipNow only,Broad Leadership and Success
BOOK01813,6,5,1,0.2,Sailing Upwind,['Admiral Sandy Winnefeld'],LeadershipNow only,Not Clustered
BOOK01814,10,10,1,0.1,The Servant Leadership from the Middle,['Bernard Osborne'],LeadershipNow only,Servant Leadership
BOOK01815,10,10,4,0.4,The Genius of Empathy,['Judith Orloff'],LeadershipNow only,CEO and Executive Transformation
BOOK01816,10,9,6,0.6666666666666666,Robert E. Lee on Leadership,['H. W. Crocker III'],LeadershipNow only,Transformational Leadership
BOOK01817,9,8,6,0.75,Adaptive Listening,['Nicole Lowenbraun and Maegan Stephens'],LeadershipNow only,CEO and Executive Transformation
BOOK01818,10,5,3,0.6,How to Untie a Balloon,['Ryan Dunlap'],LeadershipNow only,Not Clustered
BOOK01819,10,9,5,0.5555555555555556,The Truth (And Lies!) Of Entrepreneurship,['Larry Winget'],LeadershipNow only,Entrepreneurial and Growth Mindset
BOOK01820,10,10,3,0.3,"Right Leader, Right Time",['Robert Jordan and Olivia Wagner'],LeadershipNow only,Broad Leadership and Success
BOOK01821,10,7,3,0.4285714285714285,Elevate Your Team,['Robert Glazer'],LeadershipNow only,Team Leadership
BOOK01822,10,8,4,0.5,Who Does What By How Much?,['Jeff Gothelf and Josh Seiden'],LeadershipNow only,Organizational Culture and Trust
BOOK01823,3,3,3,1.0,One Drop of Poison,['Sean Lemson'],LeadershipNow only,Not Clustered
BOOK01824,10,8,5,0.625,The 3.3 Rule,['John Briggs'],LeadershipNow only,Not Clustered
BOOK01825,10,10,5,0.5,Your Next Big Idea,['Samuel Sanders'],LeadershipNow only,Organizational Culture and Trust
BOOK01826,10,9,6,0.6666666666666666,Turns,['Steve McKee'],LeadershipNow only,Organizational Culture and Trust
BOOK01827,10,10,2,0.2,The Visionary Leader,['Bryan Smeltzer'],LeadershipNow only,Leader Identity and Practice
BOOK01828,10,10,7,0.7,The Unconquerable Game,['Ely Callaway with Nicholas Callaway'],LeadershipNow only,CEO and Executive Transformation
BOOK01829,10,10,6,0.6,Leadership Starts with You,['Whitney Breer'],LeadershipNow only,Transformational Leadership
BOOK01831,10,9,6,0.6666666666666666,Developing Coaching Leaders,['Scott Clancy'],LeadershipNow only,CEO and Executive Transformation
BOOK01832,10,9,5,0.5555555555555556,Dancing with Disruption,['Jeff Skipper'],LeadershipNow only,Broad Leadership and Success
BOOK01833,10,10,4,0.4,The Resilience Mindset,['Terry Healey'],LeadershipNow only,Entrepreneurial and Growth Mindset
BOOK01834,10,10,5,0.5,The Emotionally Strong Leader,['Carolyn Stern'],LeadershipNow only,Leader Identity and Practice
BOOK01835,10,8,5,0.625,Leading to Greatness,['Jim Reid'],LeadershipNow only,Leading Self and Others
BOOK01836,10,10,3,0.3,Leading Inclusion,['Gene Cox'],LeadershipNow only,Leading Self and Others
BOOK01837,10,7,5,0.7142857142857143,How to Work with (Almost) Anyone,['Michael Bungay Stanier'],LeadershipNow only,Workplace and Generational Dynamics
BOOK01838,10,9,5,0.5555555555555556,Positive Chaos,['Dan Thurmon'],LeadershipNow only,CEO and Executive Transformation
BOOK01839,8,8,3,0.375,Say What They Can't Unhear,['Tamsen Webster'],LeadershipNow only,Organizational Culture and Trust
BOOK01840,10,9,7,0.7777777777777778,Lean Marketing,['Allan Dib'],LeadershipNow only,Organizational Culture and Trust
BOOK01841,10,10,5,0.5,"Good Team, Bad Team",['Sarah Thurber and Blair Miller'],LeadershipNow only,Team Leadership
BOOK01842,10,10,10,1.0,We're Gonna Need Cake,['Valerie Garcia'],LeadershipNow only,CEO and Executive Transformation
BOOK01843,10,9,7,0.7777777777777778,The Empathy Dilemma,['Maria Ross'],LeadershipNow only,CEO and Executive Transformation
BOOK01844,10,9,7,0.7777777777777778,Exceptional Experiences,['Neen James'],LeadershipNow only,Future Thinking and Personal Development
BOOK01845,10,9,5,0.5555555555555556,Starting a StartUp,['James Sinclair'],LeadershipNow only,Entrepreneurial and Growth Mindset
BOOK01846,10,9,5,0.5555555555555556,The Success Complex,['Adrian Kelly'],LeadershipNow only,Broad Leadership and Success
BOOK01847,1,1,1,1.0,Collabor(h)ate,['Deb Mashek'],LeadershipNow only,Organizational Culture and Trust
BOOK01848,7,7,5,0.7142857142857143,Top of Heart,['Grant Muller'],LeadershipNow only,CEO and Executive Transformation
BOOK01849,1,1,1,1.0,Move by Move,['Maurice Ashley'],LeadershipNow only,Not Clustered
BOOK01850,10,9,3,0.3333333333333333,"Why listen to, work with and follow you?",['Larry Heugh Robertson'],LeadershipNow only,Workplace and Generational Dynamics
BOOK01851,10,9,7,0.7777777777777778,Be Different,['Marty Strong Navy SEAL Officer (retired)'],LeadershipNow only,Broad Leadership and Success
BOOK01852,8,8,2,0.25,Hidden Genius,['Polina Marinova Pompliano'],LeadershipNow only,CEO and Executive Transformation
BOOK01853,10,10,6,0.6,The Psychology of Leadership,['Sébastien Page'],LeadershipNow only,Transformational Leadership
BOOK01854,10,10,6,0.6,The Next Crisis,['Danny Dorling'],LeadershipNow only,CEO and Executive Transformation
BOOK01855,3,3,2,0.6666666666666666,Pitch,['Danny Fontaine'],LeadershipNow only,Organizational Culture and Trust
BOOK01856,3,3,3,1.0,The Not To Do List,['Rolf Dobelli'],LeadershipNow only,Broad Leadership and Success
BOOK01857,10,10,8,0.8,When Everyone Leads,['Ed O’Malley and Julia Fabris McBride'],LeadershipNow only,Organizational Culture and Trust
BOOK01858,10,8,3,0.375,How Organizations Should Work,['N. Dean Meyer'],LeadershipNow only,Workplace and Generational Dynamics
BOOK01859,10,6,2,0.3333333333333333,You're the Leader. Now What?,['Richard Winters'],LeadershipNow only,Leader Identity and Practice
BOOK01860,10,10,5,0.5,The Career Workbook,['The School of Life'],LeadershipNow only,Organizational Culture and Trust
BOOK01861,2,2,2,1.0,De-Positioning,['Todd Irwin'],LeadershipNow only,Not Clustered
BOOK01862,10,10,4,0.4,Positive Influence,['Tsun-yan Hsieh and Huijin Kong'],LeadershipNow only,CEO and Executive Transformation
BOOK01863,10,10,8,0.8,Disruptable,['Allan Young'],LeadershipNow only,Not Clustered
BOOK01864,2,2,2,1.0,Get Off the X,['Michele Rigby Assad'],LeadershipNow only,Not Clustered
BOOK01865,5,5,5,1.0,The Legacy Navigator,['Lance E Welch'],LeadershipNow only,CEO and Executive Transformation
BOOK01866,10,9,6,0.6666666666666666,Wiring the Winning Organization,['Gene Kim and Steven Spear'],LeadershipNow only,Broad Leadership and Success
BOOK01867,10,9,4,0.4444444444444444,"Wrong Fit, Right Fit",['Andre Martin'],LeadershipNow only,Broad Leadership and Success
BOOK01868,10,9,5,0.5555555555555556,Civility Rules!,['Shelby Joy Scarbrough'],LeadershipNow only,CEO and Executive Transformation
BOOK01869,10,10,8,0.8,Outfocus,['Bill Adams Jr.'],LeadershipNow only,Not Clustered
BOOK01870,10,6,5,0.8333333333333334,Leading with Light,['Jennifer Mulholland and Jeff Shuck'],LeadershipNow only,Leading Self and Others
BOOK01871,10,10,4,0.4,The Rules of Mentorship,['Brad Keywell'],LeadershipNow only,CEO and Executive Transformation
BOOK01872,5,5,5,1.0,Promotions Are So Yesterday,['Julie Winkle Giulioni'],LeadershipNow only,Broad Leadership and Success
BOOK01873,10,9,4,0.4444444444444444,Smart Leadership,['Mark Miller'],LeadershipNow only,Transformational Leadership
BOOK01874,10,9,4,0.4444444444444444,Unconditional Power,['Steven Gaffney'],LeadershipNow only,Power and Influence
BOOK01875,10,9,6,0.6666666666666666,Scaling People,['Claire Hughes Johnson'],LeadershipNow only,People Management
BOOK01876,10,8,7,0.875,Poor Charlie’s Almanack,['Charles T. Munger'],LeadershipNow only,Organizational Culture and Trust
BOOK01877,3,3,3,1.0,Imaginable,['Jane McGonigal'],LeadershipNow only,Not Clustered
BOOK01878,10,10,6,0.6,Make It Count,['Hunter Ballew'],LeadershipNow only,Broad Leadership and Success
BOOK01879,10,10,5,0.5,The Most Unlikely Leader,['Roger Smith'],LeadershipNow only,Leader Identity and Practice
BOOK01880,10,4,3,0.75,Beyond the Sea,"['Robert ""Navy Bob"" Roncska']",LeadershipNow only,Not Clustered
BOOK01881,5,5,1,0.2,The FUD Factor,['Brendan P. Keegann'],LeadershipNow only,CEO and Executive Transformation
BOOK01882,10,10,9,0.9,Start. Scale. Exit. Repeat.,['Colin C. Campbell'],LeadershipNow only,Organizational Culture and Trust
BOOK01883,10,7,5,0.7142857142857143,The Leadership Pause,['Chris L. Johnson'],LeadershipNow only,Transformational Leadership
BOOK01884,10,10,5,0.5,The #PACE Process for Early Career Success,['Mark Zides'],LeadershipNow only,Broad Leadership and Success
BOOK01885,10,9,7,0.7777777777777778,Hacking the Corporate Jungle,['Sean McMann'],LeadershipNow only,CEO and Executive Transformation
BOOK01886,10,9,5,0.5555555555555556,Performance Feedback Strategies,['Sandra Mashihi and Kenneth M. Nowack'],LeadershipNow only,Performance Management
BOOK01887,10,9,8,0.8888888888888888,Ideas on a Deadline,['Phil Cooke'],LeadershipNow only,Organizational Culture and Trust
BOOK01888,10,5,4,0.8,Leading With Care in a Tough World,['Phillip G. Clampitt and Bob DeKoch'],LeadershipNow only,Leading Self and Others
BOOK01889,10,8,3,0.375,The Long Game,['Eric Becker'],LeadershipNow only,CEO and Executive Transformation
BOOK01890,10,10,8,0.8,Your Company Is Your Castle,['Sandeep Chennakeshu'],LeadershipNow only,Organizational Culture and Trust
BOOK01891,10,9,5,0.5555555555555556,Settle for More,['Chris Meyer'],LeadershipNow only,Not Clustered
BOOK01892,10,8,7,0.875,Levi's Unbuttoned,['Jennifer Sey'],LeadershipNow only,Not Clustered
BOOK01893,10,8,7,0.875,The Accidental Network,['Rouzbeh Yassini-Fard with Stewart Schley'],LeadershipNow only,Future Thinking and Personal Development
BOOK01894,10,10,5,0.5,Scaling Smart,['Rich and Kathy Fettke'],LeadershipNow only,CEO and Executive Transformation
BOOK01895,10,7,5,0.7142857142857143,ReLeader,['Jon Chasteen'],LeadershipNow only,Not Clustered
BOOK01896,10,10,3,0.3,The Steady Leader,['Schuyler Williamson'],LeadershipNow only,Leader Identity and Practice
BOOK01897,10,8,6,0.75,American Rascal,['Greg Steinmetz'],LeadershipNow only,Future Thinking and Personal Development
BOOK01898,2,2,1,0.5,The Wolves of K Street,['Brody Mullins and Luke Mullins'],LeadershipNow only,CEO and Executive Transformation
BOOK01899,10,9,4,0.4444444444444444,The Right Call,['Sally Jenkins'],LeadershipNow only,Broad Leadership and Success
BOOK01900,2,2,2,1.0,Watergate,['Garrett M. Graff'],LeadershipNow only,Not Clustered
BOOK01901,7,7,3,0.4285714285714285,A Man of Iron,['Troy Senik'],LeadershipNow only,Broad Leadership and Success
BOOK01902,10,10,2,0.2,Trust and Inspire,['Stephen M.R. Covey'],LeadershipNow only,Organizational Culture and Trust
BOOK01903,10,10,4,0.4,On Power,['Mark R. Levin'],LeadershipNow only,Power and Influence
BOOK01904,10,7,4,0.5714285714285714,Tomorrowmind,['Gabriella Rosen Kellerman and Martin E. P. Seligman'],LeadershipNow only,Not Clustered
BOOK01905,10,5,3,0.6,The Winner's Curse,['Richard H. Thaler and Alex Imas'],LeadershipNow only,Not Clustered
BOOK01906,10,10,4,0.4,Making Numbers Count,['Chip Heath and Karla Starr'],LeadershipNow only,Decision Making
BOOK01907,10,9,3,0.3333333333333333,The Power of Crisis,['Ian Bremmer'],LeadershipNow only,Power and Influence
BOOK01908,10,10,3,0.3,When Women Lead,['Julia Boorstin'],LeadershipNow only,Contemporary Leadership Practice
BOOK01909,10,10,8,0.8,Cultures of Growth,['Mary C. Murphy Ph.D.'],LeadershipNow only,Broad Leadership and Success
BOOK01910,10,7,5,0.7142857142857143,Up Close and All In,['John Mack'],LeadershipNow only,Broad Leadership and Success
BOOK01911,10,9,3,0.3333333333333333,CEO Excellence,"['Carolyn Dewar, Scott Keller and Vikram Malhotra']",LeadershipNow only,CEO and Executive Transformation
BOOK01912,5,5,4,0.8,Elon Musk,['Walter Isaacson'],LeadershipNow only,Not Clustered
BOOK01913,10,10,8,0.8,Anatomy of a Breakthrough,['Adam Alter'],LeadershipNow only,CEO and Executive Transformation
BOOK01914,10,7,5,0.7142857142857143,Surf When You Can,['Brett Crozier with Michael Vlessides'],LeadershipNow only,Not Clustered
BOOK01915,10,10,3,0.3,Right Kind of Wrong,['Amy C. Edmondson'],LeadershipNow only,Broad Leadership and Success
BOOK01916,10,10,4,0.4,Live Life in Crescendo,['Stephen R. Covey and Cynthia Covey'],LeadershipNow only,CEO and Executive Transformation
BOOK01917,10,7,4,0.5714285714285714,Make No Small Plans,"['Elliott Bisnow, Brett Leve, Jeff Rosenthal and Jeremy Schwartz']",LeadershipNow only,Entrepreneurial and Growth Mindset
BOOK01918,8,8,3,0.375,Influence Is Your Superpower,['Zoe Chance'],LeadershipNow only,CEO and Executive Transformation
BOOK01919,10,10,8,0.8,Strong Ground,['Brené Brown'],LeadershipNow only,Entrepreneurial and Growth Mindset
BOOK01920,10,10,8,0.8,Make Possibilities Happen,['Grace Hawthorne with Stanford d.school - Designed by Celia Leung'],LeadershipNow only,Broad Leadership and Success
BOOK01921,10,9,6,0.6666666666666666,Assembling Tomorrow,['Scott Doorley and Carissa Carter'],LeadershipNow only,Broad Leadership and Success
BOOK01922,10,10,6,0.6,The New China Playbook,['Keyu Jin'],LeadershipNow only,Entrepreneurial and Growth Mindset
BOOK01923,10,8,6,0.75,Unscripted,['James B Stewart and Rachel Abrams'],LeadershipNow only,Not Clustered
BOOK01924,10,10,2,0.2,Stewards of the Future,['Helle Bank Jorgensen'],LeadershipNow only,Future Thinking and Personal Development
BOOK01925,10,10,7,0.7,Collaborative Advantage,['Oliver Gassmann and Raphael Bömelburg'],LeadershipNow only,Entrepreneurial and Growth Mindset
BOOK01926,10,10,2,0.2,Leading Organizational Transformation,['Alejandro Reyes'],LeadershipNow only,Leading Self and Others
BOOK01927,10,6,5,0.8333333333333334,When McKinsey Comes to Town,['Walt Bogdanich and Michael Forsythe'],LeadershipNow only,Broad Leadership and Success
BOOK01928,10,10,5,0.5,"Remove, Replace, Restart",['Christian Greiser'],LeadershipNow only,Not Clustered
BOOK01929,10,10,3,0.3,The Art of Slicing Work,['Anton Skornyakov'],LeadershipNow only,Workplace and Generational Dynamics
BOOK01930,9,9,6,0.6666666666666666,Family Reins,['Billy Busch'],LeadershipNow only,Broad Leadership and Success
BOOK01931,10,6,4,0.6666666666666666,Areté,['Brian Johnson'],LeadershipNow only,Not Clustered
BOOK01932,10,8,2,0.25,Become a Super Leader,['Gary C Laney'],LeadershipNow only,Leader Identity and Practice
BOOK01933,10,10,5,0.5,Leadership Legacy,['Kerry Fierke'],LeadershipNow only,Transformational Leadership
BOOK01934,10,9,5,0.5555555555555556,Leadership by Example,['Frank Sonnenberg'],LeadershipNow only,Transformational Leadership
BOOK01935,10,8,5,0.625,Profit with Presence,['Eric J. Holsapple'],LeadershipNow only,Organizational Culture and Trust
BOOK01936,10,10,2,0.2,Leading with Significance,['Joey Havens'],LeadershipNow only,Leading Self and Others
BOOK01937,10,6,4,0.6666666666666666,Fixing Work,['David G. Henkin and Thomas Bertels'],LeadershipNow only,Workplace and Generational Dynamics
BOOK01938,10,10,6,0.6,How to Make a Few Billion Dollars,['Brad Jacobs'],LeadershipNow only,Broad Leadership and Success
BOOK01939,10,9,4,0.4444444444444444,A New Kind of Diversity,['Tim Elmore'],LeadershipNow only,Entrepreneurial and Growth Mindset
BOOK01941,10,9,5,0.5555555555555556,The 16 Undeniable Laws of Communication,['John C. Maxwell'],LeadershipNow only,Communication
BOOK01942,10,10,6,0.6,Rebel Leadership,['Luis Urdaneta'],LeadershipNow only,Transformational Leadership
BOOK01943,10,9,6,0.6666666666666666,High Road Leadership,['John C. Maxwell'],LeadershipNow only,Transformational Leadership
BOOK01944,10,9,6,0.6666666666666666,Knowledge Mindfulness,['Laila Marouf'],LeadershipNow only,Broad Leadership and Success
BOOK01945,10,9,7,0.7777777777777778,"Results, Not Reports",['Peter Follows'],LeadershipNow only,CEO and Executive Transformation
BOOK01946,10,8,4,0.5,The Success Paradox,['Gary C. Cooper with Will T. Wilkinson'],LeadershipNow only,Broad Leadership and Success
BOOK01948,10,10,4,0.4,The CQ Edge,['Su Bridgman'],LeadershipNow only,CEO and Executive Transformation
BOOK01949,10,9,4,0.4444444444444444,Leading What Matters Most,['Phil Geldart'],LeadershipNow only,Leading Self and Others
BOOK01950,10,9,6,0.6666666666666666,deComplify,['Gary S. Michel'],LeadershipNow only,Not Clustered
BOOK01951,8,8,3,0.375,Self Less,['Len Jessup'],LeadershipNow only,Future Thinking and Personal Development
BOOK01952,10,9,5,0.5555555555555556,Get Clear Career Assessment,['Ken Coleman'],LeadershipNow only,Organizational Culture and Trust
BOOK01953,10,10,4,0.4,The 80/20 CEO,['Bill Canady'],LeadershipNow only,CEO and Executive Transformation
BOOK01954,10,8,5,0.625,Passion Struck,['John R. Miles'],LeadershipNow only,Organizational Culture and Trust
BOOK01955,10,5,3,0.6,The Gouge!,['Admiral Bob Harward'],LeadershipNow only,Not Clustered
