book_id,canonical_title,authors,source_group,source_openlibrary,source_leadershipnow,first_publish_year,publication_year_observed,book_age_from_first_publish,average_rating,ratings_count,edition_count,want_to_read_count,currently_reading_count,already_read_count,total_reader_engagement,format,page_count,has_authors,has_description,has_subjects,has_cover,has_rating,has_engagement,has_first_publish_year,has_observed_publication_year,has_edition_metadata,has_page_count,content_component_count,content_depth,core_word_count,enriched_word_count,additional_semantic_words,topic_cluster,cluster_label,cluster_status,cluster_label_display,cover_url
BOOK01632,Awaken Your Potential,['Chad L. Reyes'],LeadershipNow only,False,True,,2024,,,,,,,,,Hardcover,272.0,1,0,0,1,0,0,0,1,1,1,2,Basic,6,6,0,28,CEO and Executive Transformation,Clustered,CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781637632796.jpg
BOOK01633,Fire in the Hole!,['Bob Parsons with Laura Morton'],LeadershipNow only,False,True,,2024,,,,,,,,,Hardcover,320.0,1,0,0,1,0,0,0,1,1,1,2,Basic,9,9,0,,,Not Clustered,Not Clustered,https://www.leadershipnow.com/leadershop/images/9781637632987.jpg
BOOK01634,Aware,['Les Csorba'],LeadershipNow only,False,True,,2025,,,,,,,,,Hardcover,304.0,1,0,0,1,0,0,0,1,1,1,2,Basic,3,3,0,,,Not Clustered,Not Clustered,https://www.leadershipnow.com/leadershop/images/9781637634585.jpg
BOOK01635,The Public Relations Handbook,['Edited by Robert L. Dilenschneider'],LeadershipNow only,False,True,,2022,,,,,,,,,Hardcover,288.0,1,0,0,1,0,0,0,1,1,1,2,Basic,9,9,0,28,CEO and Executive Transformation,Clustered,CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781637740613.jpg
BOOK01636,Straight Talk,['Rick Brandon'],LeadershipNow only,False,True,,2022,,,,,,,,,Hardcover,272.0,1,0,0,1,0,0,0,1,1,1,2,Basic,4,4,0,28,CEO and Executive Transformation,Clustered,CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781637740651.jpg
BOOK01637,The Art of Principled Entrepreneurship,['Andreas Widmer'],LeadershipNow only,False,True,,2022,,,,,,,,,Hardcover,264.0,1,0,0,1,0,0,0,1,1,1,2,Basic,7,7,0,0,Entrepreneurial and Growth Mindset,Clustered,Entrepreneurial and Growth Mindset,https://www.leadershipnow.com/leadershop/images/9781637740699.jpg
BOOK01638,The Leadership Secrets of Nick Saban,['John Talty'],LeadershipNow only,False,True,,2022,,,,,,,,,Hardcover,256.0,1,0,0,1,0,0,0,1,1,1,2,Basic,8,8,0,25,Transformational Leadership,Clustered,Transformational Leadership,https://www.leadershipnow.com/leadershop/images/9781637740835.jpg
BOOK01639,The New Roaring Twenties,['Paul Zane Pilzer'],LeadershipNow only,False,True,,2023,,,,,,,,,Hardcover,256.0,1,0,0,1,0,0,0,1,1,1,2,Basic,7,7,0,0,Entrepreneurial and Growth Mindset,Clustered,Entrepreneurial and Growth Mindset,https://www.leadershipnow.com/leadershop/images/9781637740972.jpg
BOOK01640,No Point B,['Caleb Gardner'],LeadershipNow only,False,True,,2022,,,,,,,,,Hardcover,240.0,1,0,0,1,0,0,0,1,1,1,2,Basic,5,5,0,28,CEO and Executive Transformation,Clustered,CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781637740996.jpg
BOOK01641,7 Rules of Power,['Jeffrey Pfeffer'],LeadershipNow only,False,True,,2022,,,,,,,,,Hardcover,240.0,1,0,0,1,0,0,0,1,1,1,2,Basic,6,6,0,22,Power and Influence,Clustered,Power and Influence,https://www.leadershipnow.com/leadershop/images/9781637741221.jpg
BOOK01642,Unlock Your Potential,['Jeff Lerner'],LeadershipNow only,False,True,,2022,,,,,,,,,Hardcover,368.0,1,0,0,1,0,0,0,1,1,1,2,Basic,5,5,0,28,CEO and Executive Transformation,Clustered,CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781637741740.jpg
BOOK01643,There Is No Box,['Simon Cleveland and Marisa Cleveland'],LeadershipNow only,False,True,,2022,,,,,,,,,Hardcover,288.0,1,0,0,1,0,0,0,1,1,1,2,Basic,9,9,0,,,Not Clustered,Not Clustered,https://www.leadershipnow.com/leadershop/images/9781637741948.jpg
BOOK01644,"Fall in Love with the Problem, Not the Solution",['Uri Levine'],LeadershipNow only,False,True,,2023,,,,,,,,,Hardcover,304.0,1,0,0,1,0,0,0,1,1,1,2,Basic,11,11,0,3,Future Thinking and Personal Development,Clustered,Future Thinking and Personal Development,https://www.leadershipnow.com/leadershop/images/9781637741986.jpg
BOOK01645,Experiential Intelligence,['Soren Kaplan'],LeadershipNow only,False,True,,2023,,,,,,,,,Hardcover,264.0,1,0,0,1,0,0,0,1,1,1,2,Basic,4,4,0,18,Emotional Intelligence,Clustered,Emotional Intelligence,https://www.leadershipnow.com/leadershop/images/9781637742020.jpg
BOOK01646,Never Ride a Rollercoaster Upside Down,['Jeff Smulyan'],LeadershipNow only,False,True,,2022,,,,,,,,,Hardcover,328.0,1,0,0,1,0,0,0,1,1,1,2,Basic,8,8,0,11,Organizational Culture and Trust,Clustered,Organizational Culture and Trust,https://www.leadershipnow.com/leadershop/images/9781637742228.jpg
BOOK01647,Joy of Agility,['Joshua Kerievsky'],LeadershipNow only,False,True,,2023,,,,,,,,,Hardcover,288.0,1,0,0,1,0,0,0,1,1,1,2,Basic,5,5,0,,,Not Clustered,Not Clustered,https://www.leadershipnow.com/leadershop/images/9781637742778.jpg
BOOK01648,Culture Rules,['Mark Miller'],LeadershipNow only,False,True,,2023,,,,,,,,,Hardcover,264.0,1,0,0,1,0,0,0,1,1,1,2,Basic,4,4,0,11,Organizational Culture and Trust,Clustered,Organizational Culture and Trust,https://www.leadershipnow.com/leadershop/images/9781637742877.jpg
BOOK01649,"Farther, Faster, and Far Less Drama",['Janice Fraser and Jason Fraser'],LeadershipNow only,False,True,,2023,,,,,,,,,Hardcover,304.0,1,0,0,1,0,0,0,1,1,1,2,Basic,11,11,0,3,Future Thinking and Personal Development,Clustered,Future Thinking and Personal Development,https://www.leadershipnow.com/leadershop/images/9781637742891.jpg
BOOK01650,The Ultimate Guide to Power & Influence,['Robert L. Dilenschneider'],LeadershipNow only,False,True,,2023,,,,,,,,,Hardcover,256.0,1,0,0,1,0,0,0,1,1,1,2,Basic,10,10,0,22,Power and Influence,Clustered,Power and Influence,https://www.leadershipnow.com/leadershop/images/9781637742938.jpg
BOOK01651,The 6 Types of Working Genius,['Patrick M. Lencioni'],LeadershipNow only,False,True,,2022,,,,,,,,,Hardcover,181.0,1,0,0,1,0,0,0,1,1,1,2,Basic,9,9,0,28,CEO and Executive Transformation,Clustered,CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781637743294.jpg
BOOK01652,Mastering Uncertainty,['Matt Watkinson and Csaba Konkoly'],LeadershipNow only,False,True,,2023,,,,,,,,,Hardcover,261.0,1,0,0,1,0,0,0,1,1,1,2,Basic,7,7,0,28,CEO and Executive Transformation,Clustered,CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781637743621.jpg
BOOK01653,The 32 Principles,['Rener Gracie with Paul Volponi / Foreword by Jocko Willink'],LeadershipNow only,False,True,,2023,,,,,,,,,Hardcover,240.0,1,0,0,1,0,0,0,1,1,1,2,Basic,13,13,0,28,CEO and Executive Transformation,Clustered,CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781637743669.jpg
BOOK01654,The Vagrant,['Dan Rockwell and John David Mann'],LeadershipNow only,False,True,,2023,,,,,,,,,Hardcover,160.0,1,0,0,1,0,0,0,1,1,1,2,Basic,8,8,0,,,Not Clustered,Not Clustered,https://www.leadershipnow.com/leadershop/images/9781637743706.jpg
BOOK01655,Fast Forward,['Wendy Leshgold and Lisa McCarthy'],LeadershipNow only,False,True,,2023,,,,,,,,,Hardcover,256.0,1,0,0,1,0,0,0,1,1,1,2,Basic,7,7,0,11,Organizational Culture and Trust,Clustered,Organizational Culture and Trust,https://www.leadershipnow.com/leadershop/images/9781637744000.jpg
BOOK01656,Belonging Rules,['Brad Deutser'],LeadershipNow only,False,True,,2023,,,,,,,,,Hardcover,256.0,1,0,0,1,0,0,0,1,1,1,2,Basic,4,4,0,28,CEO and Executive Transformation,Clustered,CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781637744024.jpg
BOOK01657,The Idea Is the Easy Part,['Brian Dovey'],LeadershipNow only,False,True,,2023,,,,,,,,,Hardcover,256.0,1,0,0,1,0,0,0,1,1,1,2,Basic,8,8,0,11,Organizational Culture and Trust,Clustered,Organizational Culture and Trust,https://www.leadershipnow.com/leadershop/images/9781637744048.jpg
BOOK01658,Ask Like an Auctioneer,['Dia Bondi'],LeadershipNow only,False,True,,2023,,,,,,,,,Hardcover,256.0,1,0,0,1,0,0,0,1,1,1,2,Basic,6,6,0,11,Organizational Culture and Trust,Clustered,Organizational Culture and Trust,https://www.leadershipnow.com/leadershop/images/9781637744123.jpg
BOOK01659,Crossing the Desert,['Payam Zamani'],LeadershipNow only,False,True,,2024,,,,,,,,,Hardcover,352.0,1,0,0,1,0,0,0,1,1,1,2,Basic,5,5,0,,,Not Clustered,Not Clustered,https://www.leadershipnow.com/leadershop/images/9781637744604.jpg
BOOK01660,Uncommon Greatness,['Mark Miller'],LeadershipNow only,False,True,,2024,,,,,,,,,Hardcover,272.0,1,0,0,1,0,0,0,1,1,1,2,Basic,4,4,0,7,Broad Leadership and Success,Clustered,Broad Leadership and Success,https://www.leadershipnow.com/leadershop/images/9781637744703.jpg
BOOK01661,Irreplaceable,['Kevin Ervin Kelley'],LeadershipNow only,False,True,,2024,,,,,,,,,Hardcover,256.0,1,0,0,1,0,0,0,1,1,1,2,Basic,4,4,0,28,CEO and Executive Transformation,Clustered,CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781637744741.jpg
BOOK01662,Making Waves,['Lisa Lutoff-Perlo with Sarah McArthur'],LeadershipNow only,False,True,,2024,,,,,,,,,Hardcover,224.0,1,0,0,1,0,0,0,1,1,1,2,Basic,7,7,0,4,Decision Making,Clustered,Decision Making,https://www.leadershipnow.com/leadershop/images/9781637744802.jpg
BOOK01663,Unstoppable Mindset,['Alden Mills'],LeadershipNow only,False,True,,2024,,,,,,,,,Hardcover,256.0,1,0,0,1,0,0,0,1,1,1,2,Basic,4,4,0,0,Entrepreneurial and Growth Mindset,Clustered,Entrepreneurial and Growth Mindset,https://www.leadershipnow.com/leadershop/images/9781637744840.jpg
BOOK01664,The Hacker Mindset,['Garrett Gee'],LeadershipNow only,False,True,,2024,,,,,,,,,Hardcover,256.0,1,0,0,1,0,0,0,1,1,1,2,Basic,5,5,0,0,Entrepreneurial and Growth Mindset,Clustered,Entrepreneurial and Growth Mindset,https://www.leadershipnow.com/leadershop/images/9781637744864.jpg
BOOK01665,Shine,['Gino Wickman and Rob Dube'],LeadershipNow only,False,True,,2024,,,,,,,,,Hardcover,256.0,1,0,0,1,0,0,0,1,1,1,2,Basic,6,6,0,,,Not Clustered,Not Clustered,https://www.leadershipnow.com/leadershop/images/9781637745144.jpg
BOOK01666,The Score That Matters,['Ryan Hawk and Brook Cupps'],LeadershipNow only,False,True,,2024,,,,,,,,,Hardcover,256.0,1,0,0,1,0,0,0,1,1,1,2,Basic,9,9,0,11,Organizational Culture and Trust,Clustered,Organizational Culture and Trust,https://www.leadershipnow.com/leadershop/images/9781637745236.jpg
BOOK01667,Becoming a Self-Reliant Leader,['Jan Rutherford and Jacquie Jordan'],LeadershipNow only,False,True,,2024,,,,,,,,,Hardcover,288.0,1,0,0,1,0,0,0,1,1,1,2,Basic,9,9,0,5,Leader Identity and Practice,Clustered,Leader Identity and Practice,https://www.leadershipnow.com/leadershop/images/9781637745595.jpg
BOOK01668,Elevate Your Excellence,['Dave Anderson'],LeadershipNow only,False,True,,2024,,,,,,,,,Hardcover,200.0,1,0,0,1,0,0,0,1,1,1,2,Basic,5,5,0,3,Future Thinking and Personal Development,Clustered,Future Thinking and Personal Development,https://www.leadershipnow.com/leadershop/images/9781637745618.jpg
BOOK01669,Rebel,['Graham Cochrane / Jon Gordon\x97Foreword'],LeadershipNow only,False,True,,2024,,,,,,,,,Hardcover,208.0,1,0,0,1,0,0,0,1,1,1,2,Basic,6,6,0,28,CEO and Executive Transformation,Clustered,CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781637745656.jpg
BOOK01670,The Entrepreneurial Mindset Advantage,['Gary G. Schoeniger'],LeadershipNow only,False,True,,2024,,,,,,,,,Hardcover,256.0,1,0,0,1,0,0,0,1,1,1,2,Basic,7,7,0,0,Entrepreneurial and Growth Mindset,Clustered,Entrepreneurial and Growth Mindset,https://www.leadershipnow.com/leadershop/images/9781637745779.jpg
BOOK01671,Go One More,['Nick Bare'],LeadershipNow only,False,True,,2025,,,,,,,,,Hardcover,288.0,1,0,0,1,0,0,0,1,1,1,2,Basic,5,5,0,,,Not Clustered,Not Clustered,https://www.leadershipnow.com/leadershop/images/9781637746219.jpg
BOOK01672,Perseverance > Endurance,['Blayne Smith and Brandon Young'],LeadershipNow only,False,True,,2025,,,,,,,,,Hardcover,256.0,1,0,0,1,0,0,0,1,1,1,2,Basic,8,8,0,28,CEO and Executive Transformation,Clustered,CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781637746271.jpg
BOOK01673,Leading Giants,['Dave Durand'],LeadershipNow only,False,True,,2025,,,,,,,,,Hardcover,168.0,1,0,0,1,0,0,0,1,1,1,2,Basic,4,4,0,16,Leading Self and Others,Clustered,Leading Self and Others,https://www.leadershipnow.com/leadershop/images/9781637746332.jpg
BOOK01674,Detach,['Bob Rosen'],LeadershipNow only,False,True,,2025,,,,,,,,,Hardcover,272.0,1,0,0,1,0,0,0,1,1,1,2,Basic,3,3,0,,,Not Clustered,Not Clustered,https://www.leadershipnow.com/leadershop/images/9781637746455.jpg
BOOK01675,All Business Is Personal,['Joseph A. Michelli'],LeadershipNow only,False,True,,2025,,,,,,,,,Hardcover,256.0,1,0,0,1,0,0,0,1,1,1,2,Basic,7,7,0,13,General Business and Management,Clustered,General Business and Management,https://www.leadershipnow.com/leadershop/images/9781637746769.jpg
BOOK01676,Reinventing the Leader,['Gui Loureiro and Carlos E. Marin'],LeadershipNow only,False,True,,2025,,,,,,,,,Hardcover,288.0,1,0,0,1,0,0,0,1,1,1,2,Basic,9,9,0,5,Leader Identity and Practice,Clustered,Leader Identity and Practice,https://www.leadershipnow.com/leadershop/images/9781637746806.jpg
BOOK01677,Time to Get Real,['Julie Wainwright'],LeadershipNow only,False,True,,2025,,,,,,,,,Hardcover,240.0,1,0,0,1,0,0,0,1,1,1,2,Basic,6,6,0,7,Broad Leadership and Success,Clustered,Broad Leadership and Success,https://www.leadershipnow.com/leadershop/images/9781637746868.jpg
BOOK01678,"Founders, Keepers",['Richard Hagberg and Tien Tzuo with Gabe Weisert'],LeadershipNow only,False,True,,2025,,,,,,,,,Hardcover,240.0,1,0,0,1,0,0,0,1,1,1,2,Basic,10,10,0,28,CEO and Executive Transformation,Clustered,CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781637746905.jpg
BOOK01679,Unruly,['Lauren Wittenberg Weiner - Foreword by General Stanley McChrystal'],LeadershipNow only,False,True,,2025,,,,,,,,,Hardcover,256.0,1,0,0,1,0,0,0,1,1,1,2,Basic,10,10,0,,,Not Clustered,Not Clustered,https://www.leadershipnow.com/leadershop/images/9781637746967.jpg
BOOK01680,Lead Every Day,['Mark Miller and Randy Gravitt'],LeadershipNow only,False,True,,2025,,,,,,,,,Hardcover,264.0,1,0,0,1,0,0,0,1,1,1,2,Basic,8,8,0,26,Contemporary Leadership Practice,Clustered,Contemporary Leadership Practice,https://www.leadershipnow.com/leadershop/images/9781637747278.jpg
BOOK01681,The Transformation Principles,['Hemant Taneja with Kevin Maney'],LeadershipNow only,False,True,,2025,,,,,,,,,Hardcover,240.0,1,0,0,1,0,0,0,1,1,1,2,Basic,8,8,0,28,CEO and Executive Transformation,Clustered,CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781637747353.jpg
BOOK01682,"Small Moves, Big Life",['Andrea Leigh Rogers'],LeadershipNow only,False,True,,2025,,,,,,,,,Paperback,256.0,1,0,0,1,0,0,0,1,1,1,2,Basic,7,7,0,28,CEO and Executive Transformation,Clustered,CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781637747452.jpg
BOOK01683,You to the Power of Two,['Joseph Bradley and Don Tapscott'],LeadershipNow only,False,True,,2025,,,,,,,,,Hardcover,400.0,1,0,0,1,0,0,0,1,1,1,2,Basic,11,11,0,22,Power and Influence,Clustered,Power and Influence,https://www.leadershipnow.com/leadershop/images/9781637747841.jpg
BOOK01684,Building Corporate Soul,['Ralf Specht'],LeadershipNow only,False,True,,2022,,,,,,,,,Hardcover,288.0,1,0,0,1,0,0,0,1,1,1,2,Basic,5,5,0,7,Broad Leadership and Success,Clustered,Broad Leadership and Success,https://www.leadershipnow.com/leadershop/images/9781639080021.jpg
BOOK01685,The Double Bottom Line,['Donato Tramuto and Tami Booth Corwin'],LeadershipNow only,False,True,,2022,,,,,,,,,Hardcover,320.0,1,0,0,1,0,0,0,1,1,1,2,Basic,10,10,0,7,Broad Leadership and Success,Clustered,Broad Leadership and Success,https://www.leadershipnow.com/leadershop/images/9781639080045.jpg
BOOK01686,The Culture Climb,['Jaime Taets with Chelsey Paulson'],LeadershipNow only,False,True,,2023,,,,,,,,,Hardcover,224.0,1,0,0,1,0,0,0,1,1,1,2,Basic,8,8,0,11,Organizational Culture and Trust,Clustered,Organizational Culture and Trust,https://www.leadershipnow.com/leadershop/images/9781639080328.jpg
BOOK01687,Don't Lead Alone,['Cleveland Justis and Daniel Student'],LeadershipNow only,False,True,,2023,,,,,,,,,Paperback,254.0,1,0,0,1,0,0,0,1,1,1,2,Basic,8,8,0,26,Contemporary Leadership Practice,Clustered,Contemporary Leadership Practice,https://www.leadershipnow.com/leadershop/images/9781639080403.jpg
BOOK01688,The Growth Leader,['Scott K. Edinger'],LeadershipNow only,False,True,,2023,,,,,,,,,Hardcover,200.0,1,0,0,1,0,0,0,1,1,1,2,Basic,6,6,0,5,Leader Identity and Practice,Clustered,Leader Identity and Practice,https://www.leadershipnow.com/leadershop/images/9781639080472.jpg
BOOK01689,A Hidden Force,['Ed Thompson'],LeadershipNow only,False,True,,2023,,,,,,,,,Paperback,304.0,1,0,0,1,0,0,0,1,1,1,2,Basic,5,5,0,28,CEO and Executive Transformation,Clustered,CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781639080588.jpg
BOOK01690,Delivering the Wow,['Richard Fain'],LeadershipNow only,False,True,,2025,,,,,,,,,Hardcover,240.0,1,0,0,1,0,0,0,1,1,1,2,Basic,5,5,0,7,Broad Leadership and Success,Clustered,Broad Leadership and Success,https://www.leadershipnow.com/leadershop/images/9781639081592.jpg
BOOK01691,Founded,['Melissa Kaufman and Mike Raab'],LeadershipNow only,False,True,,2022,,,,,,,,,Paperback,224.0,1,0,0,1,0,0,0,1,1,1,2,Basic,6,6,0,,,Not Clustered,Not Clustered,https://www.leadershipnow.com/leadershop/images/9781639090075.jpg
BOOK01692,Grow,['Michael McFall'],LeadershipNow only,False,True,,2023,,,,,,,,,Paperback,360.0,1,0,0,1,0,0,0,1,1,1,2,Basic,3,3,0,0,Entrepreneurial and Growth Mindset,Clustered,Entrepreneurial and Growth Mindset,https://www.leadershipnow.com/leadershop/images/9781639090105.jpg
BOOK01693,When Grit Is Not Enough,['Dean Guida'],LeadershipNow only,False,True,,2024,,,,,,,,,Hardcover,320.0,1,0,0,1,0,0,0,1,1,1,2,Basic,7,7,0,,,Not Clustered,Not Clustered,https://www.leadershipnow.com/leadershop/images/9781639090259.jpg
BOOK01694,Brand ON!,['Brandon Coleman Jr'],LeadershipNow only,False,True,,2025,,,,,,,,,Hardcover,200.0,1,0,0,1,0,0,0,1,1,1,2,Basic,5,5,0,11,Organizational Culture and Trust,Clustered,Organizational Culture and Trust,https://www.leadershipnow.com/leadershop/images/9781639090518.jpg
BOOK01695,Running the Gauntlet,['Meg Thomas Crosby and Howard Cleveland'],LeadershipNow only,False,True,,2025,,,,,,,,,Hardcover,222.0,1,0,0,1,0,0,0,1,1,1,2,Basic,9,9,0,7,Broad Leadership and Success,Clustered,Broad Leadership and Success,https://www.leadershipnow.com/leadershop/images/9781639090563.jpg
BOOK01696,The Power of Culture,['Laura Hamill'],LeadershipNow only,False,True,,2024,,,,,,,,,Hardcover,224.0,1,0,0,1,0,0,0,1,1,1,2,Basic,6,6,0,22,Power and Influence,Clustered,Power and Influence,https://www.leadershipnow.com/leadershop/images/9781639367283.jpg
BOOK01697,50 Ideas that Changed the World of Work,['Jeremy Kourdi and Jonathan Besser'],LeadershipNow only,False,True,,2025,,,,,,,,,Hardcover,304.0,1,0,0,1,0,0,0,1,1,1,2,Basic,13,13,0,15,Workplace and Generational Dynamics,Clustered,Workplace and Generational Dynamics,https://www.leadershipnow.com/leadershop/images/9781639368495.jpg
BOOK01698,Habits of a Peacemaker,['Steven T. Collis'],LeadershipNow only,False,True,,2024,,,,,,,,,Hardcover,256.0,1,0,0,1,0,0,0,1,1,1,2,Basic,7,7,0,28,CEO and Executive Transformation,Clustered,CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781639932979.jpg
BOOK01699,A Failure of Nerve in 52 Weeks,['Edwin H. Friedman'],LeadershipNow only,False,True,,2023,,,,,,,,,Hardcover,224.0,1,0,0,1,0,0,0,1,1,1,2,Basic,10,10,0,11,Organizational Culture and Trust,Clustered,Organizational Culture and Trust,https://www.leadershipnow.com/leadershop/images/9781640656529.jpg
BOOK01700,Momentum,['Sam Silverstein'],LeadershipNow only,False,True,,2024,,,,,,,,,Paperback,176.0,1,0,0,1,0,0,0,1,1,1,2,Basic,3,3,0,,,Not Clustered,Not Clustered,https://www.leadershipnow.com/leadershop/images/9781640955523.jpg
BOOK01701,"Mentally Fit, Powerfully Resilient, Competitively Strong",['Meridith Elliott Powell'],LeadershipNow only,False,True,,2024,,,,,,,,,Paperback,96.0,1,0,0,1,0,0,0,1,1,1,2,Basic,9,9,0,28,CEO and Executive Transformation,Clustered,CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781640955561.jpg
