openlibrary_key,title,work_status_code,description,first_sentence,work_subjects,subject_places,subject_people,subject_times,excerpts,lc_classifications,dewey_number,work_covers
/works/OL1878267W,Emotional Intelligence,200,"¿Por qué algunas personas parecen dotadas de un don especial que les permite vivir bien, aunque no sean las que más se destacan por su inteligencia? ¿Por qué no siempre el alumno más inteligente termina siendo el más exitoso? ¿Por qué unos son más capaces que otros para enfrentar contratiempos, superar obstáculos y ver las dificultades bajo una óptica distinta? El libro demuestra cómo la inteligencia emocional puede ser fomentada y fortalecida en todos nosotros, y cómo la falta de la misma puede influir en el intelecto o arruinar una carrera. La inteligencia emocional nos permite tomar conciencia de nuestras emociones, comprender los sentimientos de los demás, tolerar las presiones y frustraciones que soportamos en el trabajo, acentuar nuestra capacidad de trabajar en equipo y adoptar una actitud empática y social, que nos brindará mayores posibilidades de desarrollo personal.","Ponder the last moments of Gary and Mary Jane Chauncey, a couple completely devoted to their eleven-year-old daughter Andrea.","['Emotions and cognition', 'Intellect', 'Success, psychological aspects', 'Self-actualization (psychology)', 'Emotions', 'Social aspects', 'Emociones', 'Emociones y cognición', 'Aspectos sociales', 'Emociones y percepción', 'Business', 'Cognition', 'Emotional intelligence', 'Nonfiction', 'Psychological aspects', 'Psychological aspects of Success', 'Self-Improvement', 'Social aspects of Emotions', 'Success', 'open_syllabus_project', 'Emotionele intelligentie', 'Émotions', 'Intelligence émotionnelle', 'Intelligence', 'Émotions et cognition', 'Sociological aspects', 'Psychology &amp; psychiatry', 'Cognitive psychology', 'Psychological self-help', 'Personal growth', 'Children with special needs', 'Intel·ligència emocional', 'Cognició', 'Emocions', 'Emotion', 'Self Concept', 'Empathy', 'Social Behavior']",,,,[],['BF561 .G65 1995'],,"[1359485, 3355682, 5248101, 1054029, 374242, 369650, 7987464, 10504148, 12803969, 13706493, 13872197]"
/works/OL15189300W,Emotional Intelligence 2.0,200,"In today's fast-paced world of competitive workplaces and turbulent economic conditions, each of us is searching for effective tools that can help us to manage, adapt, and strike out ahead of the pack. By now, emotional intelligence (EQ) needs little introduction—it's no secret that EQ is critical to your success. But knowing what EQ is and knowing how to use it to improve your life are two very different things. Emotional Intelligence 2.0 delivers a step-by-step program for increasing your EQ via four core EQ skills that enable you to achieve your fullest potential:1) Self-Awareness2) Self-Management3) Social Awareness4) Relationship ManagementYour purchase of Emotional Intelligence 2.0 includes online access to the Emotional Intelligence Appraisal test.To take the test:1) Go to www.TalentSmart.com/supportform and request your unique code2) Visit www.TalentSmart.com/test 3) Click on the ""I'M READY"" button, then sign in using your unique passcode",,"['Nonfiction', 'Self-Improvement', 'EQ skill', 'self-awareness', 'self-management', 'social awareness', 'and relationship management', 'Emotional intelligence', 'BUSINESS & ECONOMICS / Skills', 'SELF-HELP / Personal Growth / Success', 'BUSINESS & ECONOMICS / Motivational', 'Intelligence émotionnelle', ""Développement d'aptitudes"", 'BUSINESS & ECONOMICS / Leadership', 'Relations humaines', 'Aspects psychologiques', 'Développement personnel', 'Inteligencia emocional', 'Bf576 .b73 2009', 'Bf 576 b798 2009', '152.4 bra', 'B842.6']",,,,[],,,"[11123603, 8111748, 10190293]"
/works/OL29984714W,Emotional Intelligence,200,,,,,,,[],,,[13262112]
/works/OL1878297W,Working with Emotional Intelligence,200,Do you want to be more successful at work? Do you want to improve your chances of promotion? Do you want to get on better with your colleagues? Daniel Goleman draws on unparalleled access to business leaders around the world and the thorough research that is his trademark. He demonstrates that emotional intelligence at work matters twice as much as cognitive abilities such as IQ or technical expertise in this inspiring sequel.,,"['Management', 'Emotions', 'Développement de la personnalité', 'Intelligenz', 'Self-Improvement', 'Psychological aspects', 'Emotionele intelligentie', 'Business', 'Personality Development', 'Psychological aspects of Management', 'Organization and Administration', 'Émotion', 'Gefühl', 'Emotions and cognition', 'Cognition', 'Aspect psychologique', 'open_syllabus_project', 'Gestion', 'Executive ability', 'Emotional intelligence', 'Intelligence émotionnelle', 'Aptitude pour la direction', 'Interpersonal Relations', 'Nonfiction', 'Unternehmen', 'Employees', 'Attitudes', 'Psychology', 'Industrial Psychology', 'Personal development', 'Psychology, industrial', 'Organizational behavior', 'Management--psychological aspects', 'Hd38.2 .g647 1998', 'Bf 531 g625 1998', '658.4/09/019', 'Ratgeber', 'Erfolg', 'Développement', 'Personnalité', 'Emotionales Verhalten', 'Physiology', 'Aspekt społeczny', 'Poznanie', 'Emocje', 'Poradniki', 'Inteligencja emocjonalna', 'Psychologia pracy', 'Desarrollo', 'Aspectos psicológicos', 'Aptitudes de mando', 'Dirección y administración', 'Inteligencia emocional', 'Cambio de personalidad', 'Emociones y cognición', 'Lavoro', 'Aspetti psicologici', 'Emozione', 'Psicologia']",,,,[],,,"[6426034, 368070, 7489090, 8673413, 8663585, 14121420, 10153489, 10721360, 10721361, 12571710]"
/works/OL21146285W,Emotional Intelligence,200,"Christine Wilding offers a guide to emotional intelligence for all areas of your life, from personal awareness to social and personal relationships. She takes Daniel Goleman's revolutionary psychological theory and transforms it into practical self-help to aid readers in boosting their emotional awareness.",,"['Emotional intelligence', 'Emotions', 'Intellect', 'Social perception', 'Intelligence', 'Social Perception', 'Emotional Intelligence', 'Intelligence émotionnelle', 'Émotions', 'Perception sociale', 'Emotion']",,,,[],,,[11437149]
/works/OL18242646W,Emotional development and emotional intelligence,200,"With this groundbreaking volume, invited contributors present cutting-edge research on emotions and emotional development in a manner useful to educators, psychologists, and anyone interested in the unfolding of emotions during childhood. In recent years, innovative schools have developed courses in ""emotional literacy"" that focus on conflict resolution, social problem solving, and decision making; these classes teach children how to understand and manage their feelings and how to get along with one another. This unique book links theory and practice by juxtaposing scientific explanations of emotion with short commentaries from educators who elaborate on how these advances can be put to use in the classroom. Accessible and enlightening, Emotional Development and Emotional Intelligence provides ample evidence about emotional intelligence as well as sound information on the potential efficacy of educational programs based on this idea.",,"['Emotions in children', 'Child development', 'Affective education', 'Emotional maturity', 'Emotions and cognition']",,,,[],,,[1237779]
/works/OL30933400W,Emotional Intelligence : How to Improve Emotional Intelligence,200,,,,,,,[],,,
/works/OL26285688W,Great emotional intelligence,200,"""The books in this bite-sized new series contain no complicated techniques or tricky materials, making them ideal for the busy, the time-pressured or the merely curious. Great Emotional Intelligence is a short, simple and to-the-point guide to changing your life by understanding your feelings and their impact on those around you."" --Publisher description.",,['Emotional intelligence'],,,,[],,,[12291731]
/works/OL22063067W,Emotional intelligence,200,"A guide that how you can improve your personal and professional relationships, your health, your children's prospects and more. Includes exercises, case studies and useful tips.",,"['Emotional intelligence', 'Psychology']",,,,[],,,[10431006]
/works/OL32221205W,The brain and emotional intelligence,200,,,"['Brain', 'Research', 'Emotional intelligence', 'Neuropsychology']",,,,[],,,
/works/OL35744456W,Emotional Intelligence Habits,200,,,"['Business', 'Interpersonal relations']",,,,[],,,
/works/OL2639523W,Raising your emotional intelligence,200,,,"['Problems, exercises', 'Social aspects', 'Emotions', 'Social aspects of Emotions', 'Emotions and cognition', 'Intellect', 'Self-culture', 'Emotional intelligence']",,,,[],['BF576 .S44 1997'],['152.4'],[579893]
/works/OL3257453W,Building emotional intelligence,200,"""What's the most important piece of your child's educational experience? If you think it's math, science or reading you might be overlooking an element that is fast becoming essential in today's stressful world - the capacity known as inner resilience. In Building Emotional Intelligence, pioneering educator Linda Lantieri joins forces with renowned psychologist Daniel Goleman to help children respond to and rebound from the challenges unique to the 21st century. How? Through a breakthrough, step-by-step guide that teaches children how to quiet their minds, calm their bodies and manage their emotions more skilfully.""--BOOK JACKET.",,"['Emotions in children', 'Study and teaching', 'Emotional intelligence']",,,,[],['BF576 .L37 2008'],['155.4/124'],[7394129]
/works/OL16176740W,Emotional intelligence 101,200,"As the first science-based introduction to the topic, this latest addition to The Psych 101 Series discusses one of the most pivotal new psychological concepts of the 21st century: emotional intelligence (El). The text provides an even-handed appraisal of those aspects of El that have been substantiated by scientific evidence and those areas that require more rigorous scrutiny. It explores the promise of El regarding the treatment of mental illness and the enhancement of normal functioning while examining conceptual and empirical tests that must be satisfied before El can be accepted as a major new aspect of individual differences. The text identifies two different pathways of research-one concerned with El as a true ability, the other viewing El as more akin to a personality trait. It examines the role of personality traits in emotional functioning and considers strategies for assessing El as an ability using objectively scored tests, along with potential pitfalls to conducting valid research, The implications and consequences of both high and low El regarding functioning in real life are discussed, including the relationship of El to psychopathology. The book also surveys and evaluates training programs directed toward improving emotional functioning in the classroom and the workplace, and assesses those improvements in research methods that are needed. Discusses how El can improve learning in school and enhance important work skills such as communication and teamwork. Covers key research issues, including methods for measuring El, its overlap with conventional ability and personality traits, and the validity of testing for El. Reviews applied studies and the contributions that research on El may make to address real-world personal and societal problems. Examines the main conceptual, measurement, and research issues identified in various lines of research, most conducted within the last 10 years. Designed for use by both students and practitioners --Book Jacket.",,['Emotional intelligence'],,,,[],,,[12741458]
