book_id,canonical_title,author_position,openlibrary_author_key,author_name,first_publish_year,publication_year_observed,subjects,leadwise_book_count
BOOK00808,Theories of human communication,1,OL219084A,Stephen W. Littlejohn,1978.0,,"['Communication', 'Philosophy', 'Communicatietheorie', 'Kommunikation', 'Sprache', 'Communication Studies', 'Social, group or collective psychology', 'Language', 'Language Arts & Disciplines', 'Language Arts / Linguistics / Literacy', 'Textbooks', 'Speech', 'General', 'Theater - General', 'Language Arts & Disciplines / Speech', 'Soziologie', 'Philosophie']",1
BOOK00808,Theories of human communication,2,OL228612A,Karen A. Foss,1978.0,,"['Communication', 'Philosophy', 'Communicatietheorie', 'Kommunikation', 'Sprache', 'Communication Studies', 'Social, group or collective psychology', 'Language', 'Language Arts & Disciplines', 'Language Arts / Linguistics / Literacy', 'Textbooks', 'Speech', 'General', 'Theater - General', 'Language Arts & Disciplines / Speech', 'Soziologie', 'Philosophie']",1
BOOK00809,Nonviolent Communication,1,OL243612A,Marshall B. Rosenberg,1999.0,,"['Nonviolence', 'Psychological aspects of Communication', 'Family & Relationships', 'Self-Improvement', 'Communication', 'Interpersonal relations', 'Interpersonal communication', 'Nonfiction', 'Psychological aspects', 'Relations humaines', 'Communication interpersonnelle', 'Conflict resolution', 'Communication Barriers', 'Conflict management', 'Non-violence', 'Aspect psychologique', 'Gestion des conflits', 'PSYCHOLOGY', 'Cognitive Psychology', 'SCIENCE', 'Cognitive Science', 'Icke-våld', 'Kommunikationssociologi']",1
BOOK00809,Nonviolent Communication,2,OL39038A,Deepak Chopra,1999.0,,"['Nonviolence', 'Psychological aspects of Communication', 'Family & Relationships', 'Self-Improvement', 'Communication', 'Interpersonal relations', 'Interpersonal communication', 'Nonfiction', 'Psychological aspects', 'Relations humaines', 'Communication interpersonnelle', 'Conflict resolution', 'Communication Barriers', 'Conflict management', 'Non-violence', 'Aspect psychologique', 'Gestion des conflits', 'PSYCHOLOGY', 'Cognitive Psychology', 'SCIENCE', 'Cognitive Science', 'Icke-våld', 'Kommunikationssociologi']",1
BOOK00809,Nonviolent Communication,3,OL9735554A,Magiarí Díaz Díaz,1999.0,,"['Nonviolence', 'Psychological aspects of Communication', 'Family & Relationships', 'Self-Improvement', 'Communication', 'Interpersonal relations', 'Interpersonal communication', 'Nonfiction', 'Psychological aspects', 'Relations humaines', 'Communication interpersonnelle', 'Conflict resolution', 'Communication Barriers', 'Conflict management', 'Non-violence', 'Aspect psychologique', 'Gestion des conflits', 'PSYCHOLOGY', 'Cognitive Psychology', 'SCIENCE', 'Cognitive Science', 'Icke-våld', 'Kommunikationssociologi']",1
BOOK00809,Nonviolent Communication,4,OL9735555A,Alan Rafael Seid Llamas,1999.0,,"['Nonviolence', 'Psychological aspects of Communication', 'Family & Relationships', 'Self-Improvement', 'Communication', 'Interpersonal relations', 'Interpersonal communication', 'Nonfiction', 'Psychological aspects', 'Relations humaines', 'Communication interpersonnelle', 'Conflict resolution', 'Communication Barriers', 'Conflict management', 'Non-violence', 'Aspect psychologique', 'Gestion des conflits', 'PSYCHOLOGY', 'Cognitive Psychology', 'SCIENCE', 'Cognitive Science', 'Icke-våld', 'Kommunikationssociologi']",1
BOOK00809,Nonviolent Communication,5,OL2763830A,Rosenberg,1999.0,,"['Nonviolence', 'Psychological aspects of Communication', 'Family & Relationships', 'Self-Improvement', 'Communication', 'Interpersonal relations', 'Interpersonal communication', 'Nonfiction', 'Psychological aspects', 'Relations humaines', 'Communication interpersonnelle', 'Conflict resolution', 'Communication Barriers', 'Conflict management', 'Non-violence', 'Aspect psychologique', 'Gestion des conflits', 'PSYCHOLOGY', 'Cognitive Psychology', 'SCIENCE', 'Cognitive Science', 'Icke-våld', 'Kommunikationssociologi']",1
BOOK00810,Introduction to communicative disorders,1,OL226490A,M. N. Hegde,1991.0,,"['Communication Disorders', 'Communicative disorders', 'Speech-Language Pathology', 'Fonoaudiologia', 'Transtornos da comunicação', 'Percepção auditiva', 'Fissura lábiopalatina']",1
BOOK00811,Wireless communications,1,OL342495A,Theodore S. Rappaport,1995.0,,"['Wireless communication systems', 'Mobile communication systems', 'Telecommunication systems', 'Wireless communication systems--united states', 'Mobile communication systems--united states', 'Telecommunication systems--united states', 'Tk5103.2 .r37 1995']",1
BOOK00811,Wireless communications,2,OL2974978A,Rappaport,1995.0,,"['Wireless communication systems', 'Mobile communication systems', 'Telecommunication systems', 'Wireless communication systems--united states', 'Mobile communication systems--united states', 'Telecommunication systems--united states', 'Tk5103.2 .r37 1995']",1
BOOK00812,Data Communications and Networking,1,OL39286A,Behrouz A. Forouzan,2000.0,,"['Computer networks', 'Data transmission systems', 'Donne es', 'Transmission', ""Re seaux d'ordinateurs"", 'Transmission des données', 'Sistemas de transmisión de datos', 'Téléinformatique', 'Redes de computadoras', 'Données', ""Réseaux d'ordinateurs"", 'Internet', ""Réseau d'ordinateurs"", 'Sistemas de transmisión de datos', 'Données', ""Réseaux d'ordinateurs"", 'Computernetwerken', 'Datatransmissie']",1
BOOK00812,Data Communications and Networking,2,OL2633498A,Catherine Ann Coombs,2000.0,,"['Computer networks', 'Data transmission systems', 'Donne es', 'Transmission', ""Re seaux d'ordinateurs"", 'Transmission des données', 'Sistemas de transmisión de datos', 'Téléinformatique', 'Redes de computadoras', 'Données', ""Réseaux d'ordinateurs"", 'Internet', ""Réseau d'ordinateurs"", 'Sistemas de transmisión de datos', 'Données', ""Réseaux d'ordinateurs"", 'Computernetwerken', 'Datatransmissie']",1
BOOK00812,Data Communications and Networking,3,OL2638690A,Sophia Chung Fegan,2000.0,,"['Computer networks', 'Data transmission systems', 'Donne es', 'Transmission', ""Re seaux d'ordinateurs"", 'Transmission des données', 'Sistemas de transmisión de datos', 'Téléinformatique', 'Redes de computadoras', 'Données', ""Réseaux d'ordinateurs"", 'Internet', ""Réseau d'ordinateurs"", 'Sistemas de transmisión de datos', 'Données', ""Réseaux d'ordinateurs"", 'Computernetwerken', 'Datatransmissie']",1
BOOK00813,Corporate communication,1,OL397900A,Paul A. Argenti,1994.0,,"['Communication in organizations', 'Communication in management']",1
BOOK00814,Electronic communication,1,OL546514A,Robert L. Shrader,1959.0,,"['Electronics', 'Examinations, questions', 'Radio', 'Telecommunication', 'Telecommunications', 'Electronique']",1
BOOK00815,Introducing communication theory,1,OL31442A,Richard L. West,2000.0,,"['Information theory', 'Communication', 'Communication studies', 'Language', 'Language Arts / Linguistics / Literacy', 'Textbooks', 'Speech', 'Language Arts & Disciplines / Speech', ""Théorie de l'information"", 'Science']",1
BOOK00815,Introducing communication theory,2,OL398394A,Lynn H. Turner,2000.0,,"['Information theory', 'Communication', 'Communication studies', 'Language', 'Language Arts / Linguistics / Literacy', 'Textbooks', 'Speech', 'Language Arts & Disciplines / Speech', ""Théorie de l'information"", 'Science']",1
BOOK00815,Introducing communication theory,3,OL2640350A,Richard West,2000.0,,"['Information theory', 'Communication', 'Communication studies', 'Language', 'Language Arts / Linguistics / Literacy', 'Textbooks', 'Speech', 'Language Arts & Disciplines / Speech', ""Théorie de l'information"", 'Science']",1
BOOK00815,Introducing communication theory,4,OL1382017A,Lynn Turner,2000.0,,"['Information theory', 'Communication', 'Communication studies', 'Language', 'Language Arts / Linguistics / Literacy', 'Textbooks', 'Speech', 'Language Arts & Disciplines / Speech', ""Théorie de l'information"", 'Science']",1
BOOK00816,An introduction to communication studies,1,OL5507684A,Sheila Steinberg,2007.0,,"['Communication', 'Handbooks, manuals', 'Handbooks, manuals, etc', 'Study and teaching (Higher)']",1
BOOK00817,Communication Skills,1,OL2939178A,Sanjay Kumar,2011.0,,[],2
BOOK00817,Communication Skills,2,OL8041523A,Pushp Lata,2011.0,,[],2
BOOK00818,Looking out/looking in,1,OL35572A,Ronald B. Adler,1974.0,,"['Interpersonal communication', 'Textbooks', 'Communication', 'Kommunikation', 'Psychology', 'Interpersonal relations', 'Emotions', 'Sociological aspects', 'Nonverbal communication', 'Communication interpersonnelle', 'Émotions', 'Aspect sociologique', 'Communication non verbale', 'Education', 'General']",3
BOOK00818,Looking out/looking in,2,OL1961519A,Ronald Adler,1974.0,,"['Interpersonal communication', 'Textbooks', 'Communication', 'Kommunikation', 'Psychology', 'Interpersonal relations', 'Emotions', 'Sociological aspects', 'Nonverbal communication', 'Communication interpersonnelle', 'Émotions', 'Aspect sociologique', 'Communication non verbale', 'Education', 'General']",1
BOOK00818,Looking out/looking in,3,OL3350407A,MARY O WIEMAN,1974.0,,"['Interpersonal communication', 'Textbooks', 'Communication', 'Kommunikation', 'Psychology', 'Interpersonal relations', 'Emotions', 'Sociological aspects', 'Nonverbal communication', 'Communication interpersonnelle', 'Émotions', 'Aspect sociologique', 'Communication non verbale', 'Education', 'General']",1
BOOK00818,Looking out/looking in,4,OL3372657A,Ronald Adler,1974.0,,"['Interpersonal communication', 'Textbooks', 'Communication', 'Kommunikation', 'Psychology', 'Interpersonal relations', 'Emotions', 'Sociological aspects', 'Nonverbal communication', 'Communication interpersonnelle', 'Émotions', 'Aspect sociologique', 'Communication non verbale', 'Education', 'General']",1
BOOK00818,Looking out/looking in,5,OL3383392A,Ron Adler,1974.0,,"['Interpersonal communication', 'Textbooks', 'Communication', 'Kommunikation', 'Psychology', 'Interpersonal relations', 'Emotions', 'Sociological aspects', 'Nonverbal communication', 'Communication interpersonnelle', 'Émotions', 'Aspect sociologique', 'Communication non verbale', 'Education', 'General']",1
BOOK00818,Looking out/looking in,6,OL4593553A,RONALD ADLER,1974.0,,"['Interpersonal communication', 'Textbooks', 'Communication', 'Kommunikation', 'Psychology', 'Interpersonal relations', 'Emotions', 'Sociological aspects', 'Nonverbal communication', 'Communication interpersonnelle', 'Émotions', 'Aspect sociologique', 'Communication non verbale', 'Education', 'General']",1
BOOK00818,Looking out/looking in,7,OL7232157A,Ronald B. Adler,1974.0,,"['Interpersonal communication', 'Textbooks', 'Communication', 'Kommunikation', 'Psychology', 'Interpersonal relations', 'Emotions', 'Sociological aspects', 'Nonverbal communication', 'Communication interpersonnelle', 'Émotions', 'Aspect sociologique', 'Communication non verbale', 'Education', 'General']",1
BOOK00818,Looking out/looking in,8,OL7582287A,Ronald B. Adler,1974.0,,"['Interpersonal communication', 'Textbooks', 'Communication', 'Kommunikation', 'Psychology', 'Interpersonal relations', 'Emotions', 'Sociological aspects', 'Nonverbal communication', 'Communication interpersonnelle', 'Émotions', 'Aspect sociologique', 'Communication non verbale', 'Education', 'General']",2
BOOK00818,Looking out/looking in,9,OL2664466A,Russell F. Proctor II,1974.0,,"['Interpersonal communication', 'Textbooks', 'Communication', 'Kommunikation', 'Psychology', 'Interpersonal relations', 'Emotions', 'Sociological aspects', 'Nonverbal communication', 'Communication interpersonnelle', 'Émotions', 'Aspect sociologique', 'Communication non verbale', 'Education', 'General']",1
BOOK00818,Looking out/looking in,10,OL8032569A,"Proctor, Russell F., II",1974.0,,"['Interpersonal communication', 'Textbooks', 'Communication', 'Kommunikation', 'Psychology', 'Interpersonal relations', 'Emotions', 'Sociological aspects', 'Nonverbal communication', 'Communication interpersonnelle', 'Émotions', 'Aspect sociologique', 'Communication non verbale', 'Education', 'General']",1
BOOK00818,Looking out/looking in,11,OL2627896A,Neil Towne,1974.0,,"['Interpersonal communication', 'Textbooks', 'Communication', 'Kommunikation', 'Psychology', 'Interpersonal relations', 'Emotions', 'Sociological aspects', 'Nonverbal communication', 'Communication interpersonnelle', 'Émotions', 'Aspect sociologique', 'Communication non verbale', 'Education', 'General']",1
BOOK00819,Electronic communications systems,1,OL78865A,Wayne Tomasi,1988.0,,"['Telecommunication systems', 'Telecommunication']",1
BOOK00820,The slave community,1,OL1862774A,John W. Blassingame,1972.0,,"['Afro-Americans', 'History', 'Plantation life', 'Slavery', 'Slaves', 'Social life and customs', 'Southern States', 'United States', 'Südstaaten', 'Sklaverei', 'Plantations', 'Conditions sociales', 'Slavery and bondage', 'African American Studies', 'Esclavage', 'SOCIAL SCIENCE', 'Histoire', 'Noirs', 'Ethnic Studies', 'Vie dans les plantations', 'Minorities', 'African Americans', '19th Century', 'Slavery, united states', 'Plantages', 'Dagelijks leven', 'Historia Geral (Escravidao)', 'Slavernij']",1
BOOK00820,The slave community,2,OL5017718A,John W. Blassingame,1972.0,,"['Afro-Americans', 'History', 'Plantation life', 'Slavery', 'Slaves', 'Social life and customs', 'Southern States', 'United States', 'Südstaaten', 'Sklaverei', 'Plantations', 'Conditions sociales', 'Slavery and bondage', 'African American Studies', 'Esclavage', 'SOCIAL SCIENCE', 'Histoire', 'Noirs', 'Ethnic Studies', 'Vie dans les plantations', 'Minorities', 'African Americans', '19th Century', 'Slavery, united states', 'Plantages', 'Dagelijks leven', 'Historia Geral (Escravidao)', 'Slavernij']",1
BOOK00821,Human communication,1,OL22053A,Stewart L. Tubbs,1974.0,,"['Communication', 'Psychological aspects of Communication', 'Psychological aspects', 'Communication interpersonnelle', 'Aspect psychologique', 'Interpersonal communication', 'Social interaction', 'Communication, psychological aspects']",1
BOOK00822,Business Communication,1,OL218771A,Mary Ellen Guffey,1993.0,,"['Business English', 'Business communication', 'English language', 'Business writing', ""Communication dans l'entreprise"", 'Style commercial', 'Anglais (Langue)', 'Anglais commercial', 'Communication', 'Manuel', ""Gestion d'entreprise"", 'Business english']",1
BOOK00823,Communicating effectively,1,OL386326A,Saundra Hybels,1986.0,,"['Oral communication', 'LANGUAGE ARTS & DISCIPLINES / Speech', 'Communication orale', 'Communication in education', 'Teacher-student relationships']",1
BOOK00824,Communication between cultures,1,OL27525A,Larry A. Samovar,1991.0,,"['Communication and culture', 'Intercultural communication', 'Interpersonal communication', 'Cultural studies', 'International business', 'Language Arts & Disciplines', 'Language', 'Communication', 'Communication et culture', 'Interpersonale Kommunikation', 'Kulturkontakt', 'Interculturele communicatie', 'Drama', 'General']",1
BOOK00824,Communication between cultures,2,OL6744128A,Portar McDaniel Samovar,1991.0,,"['Communication and culture', 'Intercultural communication', 'Interpersonal communication', 'Cultural studies', 'International business', 'Language Arts & Disciplines', 'Language', 'Communication', 'Communication et culture', 'Interpersonale Kommunikation', 'Kulturkontakt', 'Interculturele communicatie', 'Drama', 'General']",1
BOOK00824,Communication between cultures,3,OL2777276A,Richard E. Porter,1991.0,,"['Communication and culture', 'Intercultural communication', 'Interpersonal communication', 'Cultural studies', 'International business', 'Language Arts & Disciplines', 'Language', 'Communication', 'Communication et culture', 'Interpersonale Kommunikation', 'Kulturkontakt', 'Interculturele communicatie', 'Drama', 'General']",1
