openlibrary_author_key,author_name,candidate_rank,wikidata_id,wikidata_label,wikidata_description,wikidata_url,instance_of_qids,citizenship_qids,birthplace_qids,birth_dates,occupation_qids,wikidata_openlibrary_ids,source_ol_author_id,wikidata_ol_author_ids_normalized,exact_openlibrary_id_match,matched_author_identifier,instance_of_parsed,is_human,source_name_normalized,candidate_name_normalized,name_similarity,exact_normalized_name,occupation_qids_parsed,occupation_labels,leadwise_titles,leadwise_book_count,occupation_screen,identity_evidence_tier
OL401772A,Richard E. Boyatzis,1,Q7324289,Richard Boyatzis,American business theorist,http://www.wikidata.org/entity/Q7324289,['Q5'],['Q30'],[],['+1946-01-01T00:00:00Z'],"['Q212980', 'Q2306091']",[],OL401772A,[],False,False,['Q5'],True,richard e boyatzis,richard boyatzis,0.9411764705882352,False,"['Q212980', 'Q2306091']","['psychologist', 'sociologist']","['Primal leadership : realizing the power of emotional intelligence', 'Primal Leadership']",2,potentially_compatible,probable_secondary
OL3477155A,Jill Dann,1,Q15994393,Jill Dann,"British IT Professional and Manager,",http://www.wikidata.org/entity/Q15994393,['Q5'],['Q145'],[],['+1957-03-17T00:00:00Z'],['Q82594'],[],OL3477155A,[],False,False,['Q5'],True,jill dann,jill dann,1.0,True,['Q82594'],['computer scientist'],['Emotional intelligence'],1,potentially_compatible,strong_secondary
OL1520541A,Ralf Schulze,1,Q102400689,Ralf Schulze,Dr. rer. nat. Universität Leipzig 1982,http://www.wikidata.org/entity/Q102400689,['Q5'],[],[],[],[],[],OL1520541A,[],False,False,['Q5'],True,ralf schulze,ralf schulze,1.0,True,[],[],['Emotional intelligence'],1,insufficient,ambiguous
OL3288778A,Richard D. Roberts,1,Q2149270,Richard D. Roberts,badminton player,http://www.wikidata.org/entity/Q2149270,['Q5'],['Q766'],[],['+1940-00-00T00:00:00Z'],['Q13141064'],[],OL3288778A,[],False,False,['Q5'],True,richard d roberts,richard d roberts,1.0,True,['Q13141064'],['badminton player'],['Emotional intelligence'],1,ambiguous,ambiguous
OL27373A,Hendrie Weisinger,1,Q132131512,Hendrie Weisinger,,http://www.wikidata.org/entity/Q132131512,['Q5'],[],[],[],[],[],OL27373A,[],False,False,['Q5'],True,hendrie weisinger,hendrie weisinger,1.0,True,[],[],['Emotional intelligence at work'],1,insufficient,ambiguous
OL391748A,Claude Steiner,1,Q130253530,Claude Steiner,artist,http://www.wikidata.org/entity/Q130253530,['Q5'],[],[],[],[],[],OL391748A,[],False,False,['Q5'],True,claude steiner,claude steiner,1.0,True,[],[],['Achieving emotional literacy'],1,insufficient,ambiguous
OL2629173A,Paul Perry,1,Q7152918,Paul Perry,Australian horse trainer,http://www.wikidata.org/entity/Q7152918,['Q5'],['Q408'],['Q57278'],['+1949-07-15T00:00:00Z'],['Q466640'],[],OL2629173A,[],False,False,['Q5'],True,paul perry,paul perry,1.0,True,['Q466640'],['horse trainer'],['Achieving emotional literacy'],1,ambiguous,ambiguous
OL7949151A,James W. Williams,1,Q110228630,James W. Williams,American painter (1787–1872),http://www.wikidata.org/entity/Q110228630,['Q5'],['Q30'],['Q21'],['+1787-01-01T00:00:00Z'],"['Q1028181', 'Q23011096']",[],OL7949151A,[],False,False,['Q5'],True,james w williams,james w williams,1.0,True,"['Q1028181', 'Q23011096']","['painter', 'daguerreotypist']",['Emotional Intelligence'],1,ambiguous,ambiguous
OL2664659A,Linda Wasmer Andrews,1,Q112444358,Linda Wasmer Andrews,,http://www.wikidata.org/entity/Q112444358,['Q5'],[],[],['+1957-00-00T00:00:00Z'],['Q36180'],[],OL2664659A,[],False,False,['Q5'],True,linda wasmer andrews,linda wasmer andrews,1.0,True,['Q36180'],['writer'],['Emotional Intelligence (Life Balance)'],1,potentially_compatible,strong_secondary
OL223996A,Moshe Zeidner,1,Q112420836,Moshe Zeidner,,http://www.wikidata.org/entity/Q112420836,['Q5'],[],[],['+1948-00-00T00:00:00Z'],['Q121594'],[],OL223996A,[],False,False,['Q5'],True,moshe zeidner,moshe zeidner,1.0,True,['Q121594'],['professor'],['What we know about emotional intelligence'],1,potentially_compatible,strong_secondary
OL3138260A,Joseph Ciarrochi,1,Q47503195,Joseph Ciarrochi,researcher,http://www.wikidata.org/entity/Q47503195,['Q5'],[],[],['+1900-01-01T00:00:00Z'],"['Q1650915', 'Q212980', 'Q1622272']",[],OL3138260A,[],False,False,['Q5'],True,joseph ciarrochi,joseph ciarrochi,1.0,True,"['Q1650915', 'Q212980', 'Q1622272']","['researcher', 'psychologist', 'university teacher']",['Applying emotional intelligence'],1,potentially_compatible,strong_secondary
OL1158001A,Daniel Coleman,1,Q104842230,Daniel Coleman,American judge,http://www.wikidata.org/entity/Q104842230,['Q5'],['Q30'],[],['+1801-01-01T00:00:00Z'],"['Q16533', 'Q82955']",[],OL1158001A,[],False,False,['Q5'],True,daniel coleman,daniel coleman,1.0,True,"['Q16533', 'Q82955']","['judge', 'politician']",['Emotional Intelligence'],1,ambiguous,ambiguous
OL1008395A,Margaret Chapman,1,Q107198452,Margaret Chapman,New Zealand rural community leader,http://www.wikidata.org/entity/Q107198452,['Q5'],['Q664'],[],[],"['Q1028181', 'Q644687']",[],OL1008395A,[],False,False,['Q5'],True,margaret chapman,margaret chapman,1.0,True,"['Q1028181', 'Q644687']","['painter', 'illustrator']",['Emotional Intelligence'],1,ambiguous,ambiguous
OL3094702A,Ryan James,1,Q110717720,Ryan James,"PhD, University of Washington, 2019",http://www.wikidata.org/entity/Q110717720,['Q5'],[],[],[],[],[],OL3094702A,[],False,False,['Q5'],True,ryan james,ryan james,1.0,True,[],[],['Emotional Intelligence'],1,insufficient,ambiguous
OL14948835A,Eric Robertson,1,Q18875853,Eric Robertson,Scottish painter; (1887-1941),http://www.wikidata.org/entity/Q18875853,['Q5'],"['Q145', 'Q174193']",['Q652035'],"['+1887-00-00T00:00:00Z', '+1887-02-13T00:00:00Z']","['Q1028181', 'Q3391743']",['OL5518699A'],OL14948835A,['OL5518699A'],False,False,['Q5'],True,eric robertson,eric robertson,1.0,True,"['Q1028181', 'Q3391743']","['painter', 'visual artist']",['Master Your Emotions'],1,ambiguous,ambiguous
OL1357185A,John Eaton,1,Q100447264,John Eaton,"Abt 1487 Rowington, Warwickshire - 4 Jan 1548 Rowington, Warwickshire",http://www.wikidata.org/entity/Q100447264,['Q5'],[],[],['+1505-00-00T00:00:00Z'],[],[],OL1357185A,[],False,False,['Q5'],True,john eaton,john eaton,1.0,True,[],[],['Communicate with emotional intelligence'],1,insufficient,ambiguous
OL11121520A,Tyler Dawson,1,Q136623935,Tyler Dawson,Israeli basketball player (born 1997),http://www.wikidata.org/entity/Q136623935,['Q5'],['Q801'],[],['+1997-04-15T00:00:00Z'],['Q3665646'],[],OL11121520A,[],False,False,['Q5'],True,tyler dawson,tyler dawson,1.0,True,['Q3665646'],['basketball player'],['Emotional Intelligence Secrets'],1,potentially_incompatible,conflicting
OL385663A,Allan Afuah,1,Q139435257,Allan Afuah,,http://www.wikidata.org/entity/Q139435257,['Q5'],[],[],[],['Q1622272'],[],OL385663A,[],False,False,['Q5'],True,allan afuah,allan afuah,1.0,True,['Q1622272'],['university teacher'],['Innovation Management'],1,potentially_compatible,strong_secondary
OL3083143A,Paul Trott,1,Q114567519,Paul Trott,,http://www.wikidata.org/entity/Q114567519,['Q5'],['Q145'],[],[],[],[],OL3083143A,[],False,False,['Q5'],True,paul trott,paul trott,1.0,True,[],[],"['Innovation Management and New Product Development', 'Innovation management and new product development']",2,insufficient,ambiguous
OL2476984A,Keith Goffin,1,Q112424583,Keith Goffin,,http://www.wikidata.org/entity/Q112424583,['Q5'],[],[],['+1956-00-00T00:00:00Z'],['Q121594'],[],OL2476984A,[],False,False,['Q5'],True,keith goffin,keith goffin,1.0,True,['Q121594'],['professor'],"['Innovation Management', 'Innovation management']",2,potentially_compatible,strong_secondary
OL7208428A,Mark Dodgson,1,Q6767387,Mark Dodgson,Australian academic,http://www.wikidata.org/entity/Q6767387,['Q5'],['Q408'],[],['+1957-05-01T00:00:00Z'],['Q1622272'],[],OL7208428A,[],False,False,['Q5'],True,mark dodgson,mark dodgson,1.0,True,['Q1622272'],['university teacher'],['Innovation Management'],1,potentially_compatible,strong_secondary
OL834892A,Mark Dodgson,1,Q6767387,Mark Dodgson,Australian academic,http://www.wikidata.org/entity/Q6767387,['Q5'],['Q408'],[],['+1957-05-01T00:00:00Z'],['Q1622272'],[],OL834892A,[],False,False,['Q5'],True,mark dodgson,mark dodgson,1.0,True,['Q1622272'],['university teacher'],['The Oxford Handbook Of Innovation Management'],1,potentially_compatible,strong_secondary
OL2952465A,Rick Mitchell,1,Q2095228,Rick Mitchell,Australian sprinter (1955–2021),http://www.wikidata.org/entity/Q2095228,['Q5'],['Q408'],['Q3130'],['+1955-03-24T00:00:00Z'],['Q11513337'],[],OL2952465A,[],False,False,['Q5'],True,rick mitchell,rick mitchell,1.0,True,['Q11513337'],['athletics competitor'],['Innovation management'],1,potentially_incompatible,conflicting
OL27182A,Mohamed Zairi,1,Q6891571,Mohamed Zairi,"British academic, author",http://www.wikidata.org/entity/Q6891571,['Q5'],[],['Q5351493'],['+1956-09-17T00:00:00Z'],['Q43845'],[],OL27182A,[],False,False,['Q5'],True,mohamed zairi,mohamed zairi,1.0,True,['Q43845'],['businessperson'],['Best Practice'],1,potentially_compatible,strong_secondary
OL9745658A,Jan van den Ende,1,Q102351630,Jan van den Ende,Ph.D. Technische Universiteit Delft 1994,http://www.wikidata.org/entity/Q102351630,['Q5'],[],[],[],[],[],OL9745658A,[],False,False,['Q5'],True,jan van den ende,jan van den ende,1.0,True,[],[],['Innovation Management:'],1,insufficient,ambiguous
OL7526080A,Ina Goller,1,Q112545666,Ina Goller,,http://www.wikidata.org/entity/Q112545666,['Q5'],[],[],['+1970-00-00T00:00:00Z'],"['Q212980', 'Q1622272', 'Q26831130']",[],OL7526080A,[],False,False,['Q5'],True,ina goller,ina goller,1.0,True,"['Q212980', 'Q1622272', 'Q26831130']","['psychologist', 'university teacher', 'life coach']",['Creativity for innovation management'],1,potentially_compatible,strong_secondary
OL3410106A,Pervaiz Ahmed,1,Q59627624,Pervaiz Ahmed,politician in Pakistan,http://www.wikidata.org/entity/Q59627624,['Q5'],['Q843'],[],[],['Q82955'],[],OL3410106A,[],False,False,['Q5'],True,pervaiz ahmed,pervaiz ahmed,1.0,True,['Q82955'],['politician'],['Innovation Management'],1,ambiguous,ambiguous
OL7084372A,Alexander Brem,1,Q43196955,Alexander Brem,German researcher and professor,http://www.wikidata.org/entity/Q43196955,['Q5'],['Q183'],['Q623464'],['+1979-00-00T00:00:00Z'],"['Q1622272', 'Q188094', 'Q901', 'Q13405496']",[],OL7084372A,[],False,False,['Q5'],True,alexander brem,alexander brem,1.0,True,"['Q1622272', 'Q188094', 'Q901', 'Q13405496']","['university teacher', 'economist', 'scientist', 'Diploma of Business Administration']","['Revolution of Innovation Management', 'Routledge Companion to Innovation Management']",2,potentially_compatible,strong_secondary
OL225185A,Eric Viardot,1,Q101560156,Eric Viardot,"Éric Viardot, EADA Business School",http://www.wikidata.org/entity/Q101560156,['Q5'],['Q142'],[],['+1956-11-28T00:00:00Z'],['Q37226'],[],OL225185A,[],False,False,['Q5'],True,eric viardot,eric viardot,1.0,True,['Q37226'],['teacher'],"['Revolution of Innovation Management', 'Routledge Companion to Innovation Management']",2,potentially_compatible,strong_secondary
OL7349537A,Stefano Biazzo,1,Q139447974,Stefano Biazzo,,http://www.wikidata.org/entity/Q139447974,['Q5'],[],[],[],['Q1622272'],[],OL7349537A,[],False,False,['Q5'],True,stefano biazzo,stefano biazzo,1.0,True,['Q1622272'],['university teacher'],['Product Innovation Management'],1,potentially_compatible,strong_secondary
OL9575127A,Roberto Filippini,1,Q130921881,Roberto Filippini,researcher (ORCID 0009-0007-3443-1174),http://www.wikidata.org/entity/Q130921881,['Q5'],[],[],[],['Q1650915'],[],OL9575127A,[],False,False,['Q5'],True,roberto filippini,roberto filippini,1.0,True,['Q1650915'],['researcher'],['Product Innovation Management'],1,potentially_compatible,strong_secondary
OL7356617A,Carolina Machado,1,Q57018851,Carolina B Machado,researcher,http://www.wikidata.org/entity/Q57018851,['Q5'],[],[],[],['Q1650915'],[],OL7356617A,[],False,False,['Q5'],True,carolina machado,carolina b machado,0.9411764705882352,False,['Q1650915'],['researcher'],['Innovation Management'],1,potentially_compatible,probable_secondary
OL6582933A,J. Paulo Davim,1,Q64691563,J. Paulo Davim,"born:1964-02-05|; Davim, J. Paulo 1964-; Davim, João Paulo; Davim, J. P., 1964-; Davim, João Paulo, 1964-",http://www.wikidata.org/entity/Q64691563,['Q5'],['Q45'],['Q249906'],['+1964-02-05T00:00:00Z'],"['Q1906857', 'Q1622272', 'Q482980', 'Q901']",[],OL6582933A,[],False,False,['Q5'],True,j paulo davim,j paulo davim,1.0,True,"['Q1906857', 'Q1622272', 'Q482980', 'Q901']","['mechanical engineer', 'university teacher', 'author', 'scientist']",['Innovation Management'],1,potentially_compatible,strong_secondary
OL6862634A,Patrick van der Duin,1,Q112539001,Patrick van der Duin,,http://www.wikidata.org/entity/Q112539001,['Q5'],[],[],['+1970-00-00T00:00:00Z'],"['Q188094', 'Q1622272']",[],OL6862634A,[],False,False,['Q5'],True,patrick van der duin,patrick van der duin,1.0,True,"['Q188094', 'Q1622272']","['economist', 'university teacher']",['Contextual Innovation Management'],1,potentially_compatible,strong_secondary
OL4155296A,Jin Chen,1,Q27613218,Jin Chen,badminton player,http://www.wikidata.org/entity/Q27613218,['Q5'],['Q148'],[],['+1967-00-00T00:00:00Z'],['Q13141064'],[],OL4155296A,[],False,False,['Q5'],True,jin chen,jin chen,1.0,True,['Q13141064'],['badminton player'],['Routledge Companion to Innovation Management'],1,ambiguous,ambiguous
OL7112037A,Poh Kam Wong,1,Q102621966,Poh Kam Wong,Ph.D. Massachusetts Institute of Technology 1979,http://www.wikidata.org/entity/Q102621966,['Q5'],[],[],[],[],[],OL7112037A,[],False,False,['Q5'],True,poh kam wong,poh kam wong,1.0,True,[],[],['Routledge Companion to Innovation Management'],1,insufficient,ambiguous
OL4114926A,Dirk Meissner,1,Q1227970,Dirk Meissner,German draughtsperson,http://www.wikidata.org/entity/Q1227970,['Q5'],['Q183'],['Q1017'],['+1964-04-06T00:00:00Z'],['Q15296811'],[],OL4114926A,[],False,False,['Q5'],True,dirk meissner,dirk meissner,1.0,True,['Q15296811'],['draftsperson'],['Corporate Foresight and Innovation Management'],1,ambiguous,ambiguous
OL389509A,Stuart Macdonald,1,Q112546051,Stuart MacDonald,British professor of criminal law,http://www.wikidata.org/entity/Q112546051,['Q5'],[],[],['+1979-00-00T00:00:00Z'],"['Q185351', 'Q1622272']",[],OL389509A,[],False,False,['Q5'],True,stuart macdonald,stuart macdonald,1.0,True,"['Q185351', 'Q1622272']","['jurist', 'university teacher']",['Information for Innovation'],1,potentially_compatible,strong_secondary
OL541941A,David Schwartzman,1,Q131374734,David Schwartzman,geologist,http://www.wikidata.org/entity/Q131374734,['Q5'],[],[],[],"['Q1622272', 'Q901']",[],OL541941A,[],False,False,['Q5'],True,david schwartzman,david schwartzman,1.0,True,"['Q1622272', 'Q901']","['university teacher', 'scientist']",['Innovative management of atrial fibrillation'],1,potentially_compatible,strong_secondary
OL5642597A,Robert Blackburn,1,Q115226576,Robert Blackburn,"English merchant, established in Funchal, Madeira",http://www.wikidata.org/entity/Q115226576,['Q5'],['Q161885'],['Q161885'],['+1779-06-11T00:00:00Z'],['Q215536'],[],OL5642597A,[],False,False,['Q5'],True,robert blackburn,robert blackburn,1.0,True,['Q215536'],['merchant'],['Intellectual property and innovation management in small firms'],1,ambiguous,ambiguous
OL3751286A,Ravi Jain,1,Q102304696,Ravi Jain,mathematics researcher; Ph.D. University of Adelaide 1999,http://www.wikidata.org/entity/Q102304696,['Q5'],[],[],[],[],[],OL3751286A,[],False,False,['Q5'],True,ravi jain,ravi jain,1.0,True,[],[],"['Managing research, development and innovation']",1,insufficient,ambiguous
OL2671747A,Harry C. Triandis,1,Q43253933,Harry C. Triandis,Greek-American cross-cultural social psychologist,http://www.wikidata.org/entity/Q43253933,['Q5'],"['Q30', 'Q41']","['Q41', 'Q133123']","['+1926-00-00T00:00:00Z', '+1926-10-16T00:00:00Z']","['Q212980', 'Q482980']",['OL590555A'],OL2671747A,['OL590555A'],False,False,['Q5'],True,harry c triandis,harry c triandis,1.0,True,"['Q212980', 'Q482980']","['psychologist', 'author']","['Managing research, development and innovation']",1,potentially_compatible,strong_secondary
OL9730645A,Kristian Wasén,1,Q112545640,Kristian Wasén,scientist,http://www.wikidata.org/entity/Q112545640,['Q5'],[],[],['+1980-00-00T00:00:00Z'],['Q901'],[],OL9730645A,[],False,False,['Q5'],True,kristian wasen,kristian wasen,1.0,True,['Q901'],['scientist'],['Innovation Management in Robot Society'],1,potentially_compatible,strong_secondary
OL10520311A,Jordi Diaz,1,Q57413095,Jordi Diaz,researcher ORCID id 0000-0003-1801-0541,http://www.wikidata.org/entity/Q57413095,['Q5'],[],[],[],['Q1650915'],[],OL10520311A,[],False,False,['Q5'],True,jordi diaz,jordi diaz,1.0,True,['Q1650915'],['researcher'],['Innovative Management Education Ecosystem'],1,potentially_compatible,strong_secondary
OL952123A,Tom R. Burns,1,Q2440014,Tom R. Burns,American sociologist,http://www.wikidata.org/entity/Q2440014,['Q5'],['Q30'],['Q1612'],"['+1937-01-01T00:00:00Z', '+1937-02-27T00:00:00Z']","['Q2306091', 'Q1650915']",[],OL952123A,[],False,False,['Q5'],True,tom r burns,tom r burns,1.0,True,"['Q2306091', 'Q1650915']","['sociologist', 'researcher']",['The management of innovation'],1,potentially_compatible,strong_secondary
OL7411684A,G. M. Stalker,1,Q124644134,G. M. Stalker,,http://www.wikidata.org/entity/Q124644134,['Q5'],[],[],['+1925-01-01T00:00:00Z'],['Q212980'],[],OL7411684A,[],False,False,['Q5'],True,g m stalker,g m stalker,1.0,True,['Q212980'],['psychologist'],['The management of innovation'],1,potentially_compatible,strong_secondary
OL2680351A,Rob Dekkers,1,Q112530278,Rob Dekkers,scientist,http://www.wikidata.org/entity/Q112530278,['Q5'],[],[],['+1959-00-00T00:00:00Z'],"['Q1906857', 'Q901', 'Q381160']",[],OL2680351A,[],False,False,['Q5'],True,rob dekkers,rob dekkers,1.0,True,"['Q1906857', 'Q901', 'Q381160']","['mechanical engineer', 'scientist', 'expert']","['Innovation Management and New Product Development for Engineers, Volume I']",1,potentially_compatible,strong_secondary
OL7770816A,Kwok Tai Chui,1,Q60372505,Kwok Tai Chui,researcher ORCID ID = 0000-0001-7992-9901,http://www.wikidata.org/entity/Q60372505,['Q5'],[],[],[],['Q1650915'],[],OL7770816A,[],False,False,['Q5'],True,kwok tai chui,kwok tai chui,1.0,True,['Q1650915'],['researcher'],['Innovative Management and Business Practices in Asia'],1,potentially_compatible,strong_secondary
OL9362244A,Wendy Wu,1,Q101052057,Wendy Wu,researcher,http://www.wikidata.org/entity/Q101052057,['Q5'],[],[],[],['Q1650915'],[],OL9362244A,[],False,False,['Q5'],True,wendy wu,wendy wu,1.0,True,['Q1650915'],['researcher'],['Innovation Management and Growth in Emerging Economies'],1,potentially_compatible,strong_secondary
OL13696132A,Andreea Claudia Serban,1,Q140137286,Andreea Claudia Şerban,,http://www.wikidata.org/entity/Q140137286,['Q5'],[],[],['+1980-01-01T00:00:00Z'],"['Q188094', 'Q1622272', 'Q1607826']",[],OL13696132A,[],False,False,['Q5'],True,andreea claudia serban,andreea claudia serban,1.0,True,"['Q188094', 'Q1622272', 'Q1607826']","['economist', 'university teacher', 'editor']",['Innovation Management for a Resilient Digital Economy'],1,potentially_compatible,strong_secondary
