book_id,scrape_id,title,subtitle,author,isbn_source,isbn_normalized,isbn_13,isbn_status,publisher,publication_date,publication_year,format,page_count,edition_note,cover_url,external_book_url,release_pages,source_metadata_conflict,source,openlibrary_key,match_method,match_confidence
BOOK01993,971,Team Lead Model of Self-Leadership,Applying Relational Leadership Concept To Self-Leadership And Effective Team Leadership,Joe Wolemonwu,9798842906161,9798842906161,9798842906161,Valid ISBN-13,Independently published,2022-07-30,2022,Paperback,225.0,,https://www.leadershipnow.com/leadershop/images/9798842906161.jpg,https://amzn.to/3TXyWll,['2022 Releases'],False,LeadershipNow,,,
BOOK01994,235,Conflict Is an Opportunity,Twenty Fundamental Decisions for Navigating Difficult Times,Dana Caspersen,9798881802691,9798881802691,9798881802691,Valid ISBN-13,Association for Conflict Resolution,2025-01-12,2025,Paperback,280.0,,https://www.leadershipnow.com/leadershop/images/9798881802691.jpg,https://amzn.to/40L0gY9,['2025 Releases'],False,LeadershipNow,,,
BOOK01995,932,The Journey To Reinvention,"How To Build A Life Aligned With Your Values, Passion, and Purpose",Roger Osorio,9798885045261,9798885045261,9798885045261,Valid ISBN-13,New Degree Press,2022-09-27,2022,Paperback,226.0,,https://www.leadershipnow.com/leadershop/images/9798885045261.jpg,https://amzn.to/3eDsa45,['2022 Releases'],False,LeadershipNow,,,
BOOK01996,502,I See You!,A Leader's Guide to Energizing Your Team Through Radical Empathy,Erin Diehl,9798886451467,9798886451467,9798886451467,Valid ISBN-13,Greenleaf Book Group Press,2024-02-20,2024,Hardcover,192.0,,https://www.leadershipnow.com/leadershop/images/9798886451467.jpg,https://amzn.to/49N5Pbx,['2024 Releases'],False,LeadershipNow,,,
BOOK01997,91,The Bravery Effect,"A Parable Teaching the Science of Conquering Fear, Achieving More, and Living Life to the Fullest",Jill Schulman,9798886453966,9798886453966,9798886453966,Valid ISBN-13,Greenleaf Book Group,2025-08-26,2025,Hardcover,200.0,,https://www.leadershipnow.com/leadershop/images/9798886453966.jpg,https://amzn.to/4jqxxz9,['2025 Releases'],False,LeadershipNow,,,
BOOK01998,108,Honing the Human Edge,"How Leaders Can Unlock Success Through Caring, Coaching, and Accountability",Edward Mady,9798886454048,9798886454048,9798886454048,Valid ISBN-13,Greenleaf Book Group,2025-07-29,2025,Hardcover,240.0,,https://www.leadershipnow.com/leadershop/images/9798886454048.jpg,https://amzn.to/4mANrtB,['2025 Releases'],False,LeadershipNow,,,
BOOK01999,9,How to Make a Few More Billion Dollars,,Brad Jacobs,9798886454659,9798886454659,9798886454659,Valid ISBN-13,Greenleaf Book Group Press,2025-12-09,2025,Hardcover,296.0,,https://www.leadershipnow.com/leadershop/images/9798886454659.jpg,https://amzn.to/3XuArua,['2025 Releases'],False,LeadershipNow,,,
BOOK02000,594,A New Kind of Diversity,Making the Different Generations on Your Team a Competitive Advantage,Tim Elmore / Foreward by John C. Maxwell,9798887100005,9798887100005,9798887100005,Valid ISBN-13,Maxwell Leadership,2023-10-25,2023,Hardcover,304.0,,https://www.leadershipnow.com/leadershop/images/9798887100005.jpg,https://amzn.to/3JmoHCs,['2023 Releases'],False,LeadershipNow,,,
BOOK02001,210,Culture Matters,"A Framework for Helping Your Team Grow, Thrive, and Be Unstoppable",Jenni Catron,9798887100364,9798887100364,9798887100364,Valid ISBN-13,Maxwell Leadership,2025-02-11,2025,Hardcover,288.0,,https://www.leadershipnow.com/leadershop/images/9798887100364.jpg,https://amzn.to/4eGhkUb,['2025 Releases'],False,LeadershipNow,,,
BOOK02002,166,How to Work with Complicated People,Strategies for Effective Collaboration with (Nearly) Anyone,Ryan Leak,9798887100432,9798887100432,9798887100432,Valid ISBN-13,Maxwell Leadership,2025-04-15,2025,Hardcover,304.0,,https://www.leadershipnow.com/leadershop/images/9798887100432.jpg,https://amzn.to/3DHLlGu,['2025 Releases'],False,LeadershipNow,,,
BOOK02003,129,Firm Feedback in a Fragile World,How to Build a Winning Culture with Critical Conversations,Jeff Hancher,9798887100470,9798887100470,9798887100470,Valid ISBN-13,Maxwell Leadership,2025-06-17,2025,Hardcover,240.0,,https://www.leadershipnow.com/leadershop/images/9798887100470.jpg,https://amzn.to/42TnOLj,['2025 Releases'],False,LeadershipNow,,,
BOOK02004,450,Time is Now,A Journey Into Demystifying AI,Raj Verma,9798887502038,9798887502038,9798887502038,Valid ISBN-13,ForbesBooks,2024-04-16,2024,Hardcover,192.0,,https://www.leadershipnow.com/leadershop/images/9798887502038.jpg,https://amzn.to/4cxkE49,['2024 Releases'],False,LeadershipNow,,,
BOOK02005,343,Seeing Around Corners,Achieving Success in Business and Life,R. Christopher Whalen,9798887504087,9798887504087,9798887504087,Valid ISBN-13,ForbesBooks,2024-09-17,2024,Hardcover,280.0,,https://www.leadershipnow.com/leadershop/images/9798887504087.jpg,https://amzn.to/4cLLZhD,['2024 Releases'],False,LeadershipNow,,,
BOOK02006,335,Beyond the Hammer,"A Fresh Approach to Leadership, Culture, and Building High Performance Teams",Brian Gottlieb,9798887504315,9798887504315,9798887504315,Valid ISBN-13,ForbesBooks,2024-09-10,2024,Hardcover,216.0,,https://www.leadershipnow.com/leadershop/images/9798887504315.jpg,https://amzn.to/4dz9awY,['2024 Releases'],False,LeadershipNow,,,
BOOK02007,265,Undoing Urgency,Reclaim Your Time for the Things that Matter Most,Ryan Matt Reynolds,9798887505480,9798887505480,9798887505480,Valid ISBN-13,ForbesBooks,2024-12-17,2024,Hardcover,248.0,,https://www.leadershipnow.com/leadershop/images/9798887505480.jpg,https://amzn.to/48xIXNM,['2024 Releases'],False,LeadershipNow,,,
BOOK02008,179,The AI Ecosystems Revolution,Transforming the Global Supply Chain through Real-Time Collaboration,Joe Hudicka,9798887505664,9798887505664,9798887505664,Valid ISBN-13,Forbes Books,2025-04-29,2025,Hardcover,208.0,,https://www.leadershipnow.com/leadershop/images/9798887505664.jpg,https://amzn.to/4d3vcZl,['2025 Releases'],False,LeadershipNow,,,
BOOK02009,243,Less than One Percent,How Disruptors Defy the Odds,Imamu Tomlinson,9798887506029,9798887506029,9798887506029,Valid ISBN-13,Forbes Books,2025-01-21,2025,Hardcover,232.0,,https://www.leadershipnow.com/leadershop/images/9798887506029.jpg,https://amzn.to/426PGg1,['2025 Releases'],False,LeadershipNow,,,
BOOK02010,87,The Detour CEO,9 Unexpected Turns on the Road to Leadership Success,Paul Perreault,9798887506524,9798887506524,9798887506524,Valid ISBN-13,Forbes Books,2025-08-19,2025,Hardcover,200.0,,https://www.leadershipnow.com/leadershop/images/9798887506524.jpg,https://amzn.to/3IRkev3,['2025 Releases'],False,LeadershipNow,,,
BOOK02011,106,Deep Future,Creating Technology That Matters,Pablos Holman,9798887507248,9798887507248,9798887507248,Valid ISBN-13,Forbes Books,2025-07-22,2025,Hardcover,248.0,,https://www.leadershipnow.com/leadershop/images/9798887507248.jpg,https://amzn.to/3Sn3iOz,['2025 Releases'],False,LeadershipNow,,,
BOOK02012,176,Sharp,14 Simple Ways to Improve Your Life with Brain Science,Therese Huston,9798887702018,9798887702018,9798887702018,Valid ISBN-13,Mayo Clinic Press,2025-04-29,2025,Hardcover,320.0,,https://www.leadershipnow.com/leadershop/images/9798887702018.jpg,https://amzn.to/4iuLZFN,['2025 Releases'],False,LeadershipNow,,,
BOOK02013,165,Build a Business You Love,Mastering the Five Stages of Business,Dave Ramsey,9798887820422,9798887820422,9798887820422,Valid ISBN-13,Ramsey Press,2025-04-15,2025,Hardcover,224.0,,https://www.leadershipnow.com/leadershop/images/9798887820422.jpg,https://amzn.to/41TYpBZ,['2025 Releases'],False,LeadershipNow,,,
BOOK02014,262,Outsmart the Learning Curve,How Ordinary People Can Achieve Extraordinary Success,Joe Sipher,9798888245477,9798888245477,9798888245477,Valid ISBN-13,Koehler Books,2024-12-10,2024,Hardcover,206.0,,https://www.leadershipnow.com/leadershop/images/9798888245477.jpg,https://amzn.to/3CLkIzJ,['2024 Releases'],False,LeadershipNow,,,
BOOK02015,348,All the Presidents' Money,How the Men Who Governed America Governed Their Money,Megan Gorman,9798888450802,9798888450802,9798888450802,Valid ISBN-13,Regalo Press,2024-09-24,2024,Hardcover,312.0,,https://www.leadershipnow.com/leadershop/images/9798888450802.jpg,https://amzn.to/4gLkati,['2024 Releases'],False,LeadershipNow,,,
BOOK02016,382,Behind Closed Doors,In the Room with Reagan & Nixon,Ken Khachigian,9798888452721,9798888452721,9798888452721,Valid ISBN-13,Post Hill Press,2024-07-23,2024,Hardcover,496.0,,https://www.leadershipnow.com/leadershop/images/9798888452721.jpg,https://amzn.to/4hvTRaV,['2024 Releases'],False,LeadershipNow,,,
BOOK02017,263,Creative Insecurity,Lean Into the Unknown and Unleash Your Inner Misfit,James M. Sweeney and Rhonda Lauritzen,9798888455395,9798888455395,9798888455395,Valid ISBN-13,Post Hill Press,2024-12-10,2024,Paperback,256.0,,https://www.leadershipnow.com/leadershop/images/9798888455395.jpg,https://amzn.to/3ApzR97,['2024 Releases'],False,LeadershipNow,,,
BOOK02018,112,The Relatable Leader,Create a Culture of Connection,Rachel DeAlto,9798888458983,9798888458983,9798888458983,Valid ISBN-13,Post Hill Press,2025-07-29,2025,Paperback,240.0,,https://www.leadershipnow.com/leadershop/images/9798888458983.jpg,https://amzn.to/4k0NLPB,['2025 Releases'],False,LeadershipNow,,,
BOOK02019,316,Walk Your Talk,Making Sense of Leadership,Ted McKinney,9798889262466,9798889262466,9798889262466,Valid ISBN-13,Manuscripts LLC,2024-10-31,2024,Paperback,266.0,,https://www.leadershipnow.com/leadershop/images/9798889262466.jpg,https://amzn.to/40PhULV,['2024 Releases'],False,LeadershipNow,,,
BOOK02020,36,Question to Learn,"How Curiosity Can Transform Your Career, Team, and Organization",Joe Lalley,9798889264835,9798889264835,9798889264835,Valid ISBN-13,Manuscripts LLC,2025-10-13,2025,Paperback,192.0,,https://www.leadershipnow.com/leadershop/images/9798889264835.jpg,https://amzn.to/4juE5OJ,['2025 Releases'],False,LeadershipNow,,,
BOOK02021,168,Presencing,"7 Practices for Transforming Self, Society, and Business",C. Otto Scharmer and Katrin Kaufer,9798890570284,9798890570284,9798890570284,Valid ISBN-13,Berrett-Koehler Publishers,2025-04-15,2025,Paperback,208.0,,https://www.leadershipnow.com/leadershop/images/9798890570284.jpg,https://amzn.to/3DrvQTb,['2025 Releases'],False,LeadershipNow,,,
BOOK02022,188,The Win-Win Workplace,How Thriving Employees Drive Bottom-Line Success,Angela Jackson,9798890570543,9798890570543,9798890570543,Valid ISBN-13,Berrett-Koehler Publishers,2025-03-18,2025,Hardcover,264.0,,https://www.leadershipnow.com/leadershop/images/9798890570543.jpg,https://amzn.to/4hRIidK,['2025 Releases'],False,LeadershipNow,,,
BOOK02023,101,The Science of Leadership,Nine Ways to Expand Your Impact,Jeffrey Hull and Margaret Moore,9798890570765,9798890570765,9798890570765,Valid ISBN-13,Berrett-Koehler Publishers,2025-07-15,2025,Paperback,288.0,,https://www.leadershipnow.com/leadershop/images/9798890570765.jpg,https://amzn.to/3HbmzzS,['2025 Releases'],False,LeadershipNow,,,
BOOK02024,67,The Laughter Factor,"The 5 Humor Tactics to Link, Lift, and Lead",Adam Christing,9798890570802,9798890570802,9798890570802,Valid ISBN-13,Berrett-Koehler Publishers,2025-09-16,2025,Paperback,192.0,,https://www.leadershipnow.com/leadershop/images/9798890570802.jpg,https://amzn.to/47tesKq,['2025 Releases'],False,LeadershipNow,,,
BOOK02025,98,Humble Inquiry,The Gentle Art of Asking Instead of Telling 3rd Edition,Edgar H. Schein and Peter A. Schein,9798890570956,9798890570956,9798890570956,Valid ISBN-13,Berrett-Koehler Publishers,2025-07-01,2025,Paperback,176.0,,https://www.leadershipnow.com/leadershop/images/9798890570956.jpg,https://amzn.to/45CtJHU,['2025 Releases'],False,LeadershipNow,,,
BOOK02026,28,Trust at a Distance,6 Strategies for Managing in Remote Workspaces,David Horsager and Peggy Kendall,9798890571083,9798890571083,9798890571083,Valid ISBN-13,Berrett-Koehler Publishers,2025-11-24,2025,Hardcover,168.0,,https://www.leadershipnow.com/leadershop/images/9798890571083.jpg,https://amzn.to/4eHr9ms,['2025 Releases'],False,LeadershipNow,,,
BOOK02027,76,The Power of Employee Well-Being,Move Beyond Engagement to Build Flourishing Teams,Mark C. Crowley,9798890571298,9798890571298,9798890571298,Valid ISBN-13,Berrett-Koehler Publishers,2025-09-30,2025,Hardcover,176.0,,https://www.leadershipnow.com/leadershop/images/9798890571298.jpg,https://amzn.to/47t9FbG,['2025 Releases'],False,LeadershipNow,,,
BOOK02028,295,Think Your Way to the Top,A Nine-Time CEO's 52-Week Journal for Getting Ahead and Staying There,Des Hague,9798891382008,9798891382008,9798891382008,Valid ISBN-13,Amplify Publishing,2024-10-01,2024,Hardcover,312.0,,https://www.leadershipnow.com/leadershop/images/9798891382008.jpg,https://amzn.to/4e5vwWT,['2024 Releases'],False,LeadershipNow,,,
BOOK02029,251,Lessons from the Admiral,Naval Wisdom and Sea Stories for Leaders,Mark C. Fava,9798891382176,9798891382176,9798891382176,Valid ISBN-13,Amplify Publishing,2025-01-28,2025,Hardcover,168.0,,https://www.leadershipnow.com/leadershop/images/9798891382176.jpg,https://amzn.to/4hOGBy6,['2025 Releases'],False,LeadershipNow,,,
BOOK02030,116,Shoveling $h!t,A Love Story About the Entrepreneur’s Messy Path to Success,Kass Lazerow and Michael Lazerow,9798891383517,9798891383517,9798891383517,Valid ISBN-13,Amplify Publishing,2025-06-03,2025,Hardcover,240.0,,https://www.leadershipnow.com/leadershop/images/9798891383517.jpg,https://amzn.to/4mCHaxr,['2025 Releases'],False,LeadershipNow,,,
BOOK02031,222,Masters of Uncertainty,The Navy SEAL Way to Turn Stress into Success for You and Your Team,Rich Diviney,9798891383999,9798891383999,9798891383999,Valid ISBN-13,Amplify Publishing,2025-02-25,2025,Hardcover,168.0,,https://www.leadershipnow.com/leadershop/images/9798891383999.jpg,https://amzn.to/4gkkUE0,['2025 Releases'],False,LeadershipNow,,,
BOOK02032,59,The Secure Leader,Discover the Hidden Forces that Shape Your Leadership Storyand How to Change Them,Jaime Goff,9798891384316,9798891384316,9798891384316,Valid ISBN-13,Amplify Publishing,2025-09-09,2025,Hardcover,192.0,,https://www.leadershipnow.com/leadershop/images/9798891384316.jpg,https://amzn.to/465EJgz,['2025 Releases'],False,LeadershipNow,,,
BOOK02033,1,The Seismic Shift in You,The Seven Necessary Shifts to Create Connection and Drive Results,Michelle Johnston and Marshall Goldsmith,9798891386211,9798891386211,9798891386211,Valid ISBN-13,100 Coaches Publishing,2025-12-02,2025,Hardcover,152.0,,https://www.leadershipnow.com/leadershop/images/9798891386211.jpg,https://amzn.to/3WhDMvU,['2025 Releases'],False,LeadershipNow,,,
BOOK02034,19,Next Play,"How to Focus on What Matters Most and Improve Performance, Productivity, and Fulfillment",Alan Stein Jr.,9798891386624,9798891386624,9798891386624,Valid ISBN-13,Amplify Publishing,2025-11-04,2025,Hardcover,232.0,,https://www.leadershipnow.com/leadershop/images/9798891386624.jpg,https://amzn.to/4nrrMTJ,['2025 Releases'],False,LeadershipNow,,,
BOOK02035,18,Relationship Currency,Five Communication Habits For Limitless Influence and Business Success,Ravi Rajani,9798891389663,9798891389663,9798891389663,Valid ISBN-13,Amplify Publishing,2025-11-04,2025,Paperback,168.0,,https://www.leadershipnow.com/leadershop/images/9798891389663.jpg,https://amzn.to/3KbOG3S,['2025 Releases'],False,LeadershipNow,,,
BOOK02036,276,Stay at Risk and Live Forever,"Lessons from a Life of Curiosity, Grit, and Reinvention",Byron Wien and Taylor Becker,9798891881181,9798891881181,9798891881181,Valid ISBN-13,Advantage Media Group,2024-11-12,2024,Hardcover,168.0,,https://www.leadershipnow.com/leadershop/images/9798891881181.jpg,https://amzn.to/4hpjudk,['2024 Releases'],False,LeadershipNow,,,
BOOK02037,249,The Tao of Leadership,Harmonizing Technological Innovation and Human Creativity in the AI Era,Jack Myers,9798891881716,9798891881716,9798891881716,Valid ISBN-13,Advantage Media Group,2025-01-28,2025,Hardcover,280.0,,https://www.leadershipnow.com/leadershop/images/9798891881716.jpg,https://amzn.to/4jgzFuA,['2025 Releases'],False,LeadershipNow,,,
BOOK02038,82,"Believer, Bulldog, Coach","An Entrepreneur's Journey of Purpose, Perseverance, and Loving People",Steve Smithwick,9798891881730,9798891881730,9798891881730,Valid ISBN-13,Advantage Media Group,2025-08-12,2025,Hardcover,176.0,,https://www.leadershipnow.com/leadershop/images/9798891881730.jpg,https://amzn.to/3HekJ1o,['2025 Releases'],False,LeadershipNow,,,
BOOK02039,138,The Power of Mattering,How Leaders Can Create a Culture of Significance,Zach Mercurio,9798892790123,9798892790123,9798892790123,Valid ISBN-13,Harvard Business Review Press,2025-05-06,2025,Hardcover,240.0,,https://www.leadershipnow.com/leadershop/images/9798892790123.jpg,https://amzn.to/3Q78oNB,['2025 Releases'],False,LeadershipNow,,,
BOOK02040,159,There's Nothing Like This,The Strategic Genius of Taylor Swift,Kevin Evers,9798892790178,9798892790178,9798892790178,Valid ISBN-13,Harvard Business Review Press,2025-04-08,2025,Hardcover,256.0,,https://www.leadershipnow.com/leadershop/images/9798892790178.jpg,https://amzn.to/4incu0S,['2025 Releases'],False,LeadershipNow,,,
BOOK02041,111,Blindspotting,How To See What's Holding You Back as a Leader,Martin Dubin,9798892790536,9798892790536,9798892790536,Valid ISBN-13,Harvard Business Review Press,2025-07-29,2025,Hardcover,256.0,,https://www.leadershipnow.com/leadershop/images/9798892790536.jpg,https://amzn.to/43Q48K0,['2025 Releases'],False,LeadershipNow,,,
BOOK02042,150,The Activator Advantage,What Today's Rainmakers Do Differently,"Matthew Dixon, Rory Channer, Karen Freeman and Ted McKenna",9798892790574,9798892790574,9798892790574,Valid ISBN-13,Harvard Business Review Press,2025-05-20,2025,Hardcover,240.0,,https://www.leadershipnow.com/leadershop/images/9798892790574.jpg,https://amzn.to/3S9vqEz,['2025 Releases'],False,LeadershipNow,,,
BOOK02043,189,More Human,How the Power of AI Can Transform the Way You Lead,Rasmus Hougaard and Jacqueline Carter with Marissa Afton and Rob Stembridge,9798892790628,9798892790628,9798892790628,Valid ISBN-13,Harvard Business Review Press,2025-03-18,2025,Hardcover,176.0,,https://www.leadershipnow.com/leadershop/images/9798892790628.jpg,https://amzn.to/3Y3PvQ6,['2025 Releases'],False,LeadershipNow,,,
