book_id,canonical_title,authors,description,subjects,first_publish_year,average_rating,ratings_count,edition_count,want_to_read_count,currently_reading_count,already_read_count,cover_url,openlibrary_key,source_openlibrary,source_leadershipnow,publication_year_observed,title_normalized
BOOK01749,Competing in the New World of Work,"['Keith Ferrazzi, Kian Gohar and Noel Weyrich']",,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781647821951.jpg,,False,True,2022.0,competing in the new world of work
BOOK01750,Beyond Digital,['Paul Leinwand and Mahadeva Matt Mani'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781647822323.jpg,,False,True,2022.0,beyond digital
BOOK01751,The Anxious Achiever,['Morra Aarons-Mele'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781647822538.jpg,,False,True,2023.0,the anxious achiever
BOOK01752,Smarter Collaboration,['Heidi K. Gardner and Ivan A. Matviak'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781647822743.jpg,,False,True,2022.0,smarter collaboration
BOOK01753,Ethical Machines,['Reid Blackman'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781647822811.jpg,,False,True,2022.0,ethical machines
BOOK01754,Move Fast and Fix Things,['Frances Frei and Anne Morriss'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781647822873.jpg,,False,True,2023.0,move fast and fix things
BOOK01755,The Upside of Uncertainty,['Nathan Furr and Susannah Harmon Furr'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781647823016.jpg,,False,True,2022.0,the upside of uncertainty
BOOK01756,Good Power,['Ginni Rometty'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781647823221.jpg,,False,True,2023.0,good power
BOOK01757,HBR at 100,['Harvard Business Review'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781647823412.jpg,,False,True,2022.0,hbr at 100
BOOK01758,Higher Ground,['Alison Taylor'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781647823436.jpg,,False,True,2024.0,higher ground
BOOK01759,Energy Rising,['Julia DiGangi'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781647823450.jpg,,False,True,2023.0,energy rising
BOOK01760,A New Way to Think,['Roger L. Martin'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781647823511.jpg,,False,True,2022.0,a new way to think
BOOK01761,Open Talent,['John Winsor and Jin H. Paik'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781647823887.jpg,,False,True,2024.0,open talent
BOOK01762,Real-Time Leadership,['David Noble and Carol Kauffman'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781647823931.jpg,,False,True,2023.0,real-time leadership
BOOK01763,Breaking Through,['Sally Susman'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781647823955.jpg,,False,True,2023.0,breaking through
BOOK01764,The Microstress Effect,['Rob Cross and Karen Dillon'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781647823979.jpg,,False,True,2023.0,the microstress effect
BOOK01765,The Case for Good Jobs,['Zeynep Ton'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781647824174.jpg,,False,True,2023.0,the case for good jobs
BOOK01766,Power and Prediction,"['Ajay Agrawal, Joshua Gans and Avi Goldfarb']",,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781647824198.jpg,,False,True,2022.0,power and prediction
BOOK01767,All-in On AI,['Tom Davenport and Nitin Mittal'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781647824693.jpg,,False,True,2023.0,all-in on ai
BOOK01768,The World Is Your Office,['Prithwiraj Choudhury'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781647824716.jpg,,False,True,2025.0,the world is your office
BOOK01769,Power to the Middle,"['Bill Schaninger, Bryan Hancock and Emily Field']",,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781647824853.jpg,,False,True,2023.0,power to the middle
BOOK01770,The Emotionally Intelligent Team,['Vanessa Urch Druskat'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781647824877.jpg,,False,True,2025.0,the emotionally intelligent team
BOOK01771,The Leap to Leader,['Adam Bryant'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781647824891.jpg,,False,True,2023.0,the leap to leader
BOOK01772,Never Not Working,['Malissa Clark'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781647825096.jpg,,False,True,2024.0,never not working
BOOK01773,Bridgebuilders,['William D. Eggers and Donald F. Kettl'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781647825119.jpg,,False,True,2023.0,bridgebuilders
BOOK01774,Know What Matters,['Ron Shaich'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781647825591.jpg,,False,True,2023.0,know what matters
BOOK01775,Smart Rivals,['Feng Zhu and Bonnie Yining Cao'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781647826048.jpg,,False,True,2024.0,smart rivals
BOOK01776,Why Are We Here?,['Jennifer Moss'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781647826130.jpg,,False,True,2025.0,why are we here?
BOOK01777,The AI-Savvy Leader,['David De Cremer'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781647826239.jpg,,False,True,2024.0,the ai-savvy leader
BOOK01778,The Age of Outrage,['Karthik Ramanna'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781647826291.jpg,,False,True,2024.0,the age of outrage
BOOK01779,Mindmasters,['Sandra Matz'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781647826314.jpg,,False,True,2025.0,mindmasters
BOOK01780,Employment Is Dead,['Deborah Perry Piscione and Josh Drean'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781647826420.jpg,,False,True,2025.0,employment is dead
BOOK01781,The Harvard Business Review Sales Management Handbook,"['Prabhakant Sinha, Arun Shastri and Sally E. Lorimer']",,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781647826802.jpg,,False,True,2024.0,the harvard business review sales management handbook
BOOK01782,"Bosses, Coworkers, and Building Great Work Relationships",['Harvard Business Review'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781647827137.jpg,,False,True,2024.0,"bosses, coworkers, and building great work relationships"
BOOK01783,Triple Fit Strategy,['Christoph Senn and Mehak Gandhi'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781647827144.jpg,,False,True,2024.0,triple fit strategy
BOOK01784,Leadership Unblocked,['Muriel M. Wilkins'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781647827267.jpg,,False,True,2025.0,leadership unblocked
BOOK01785,How Leaders Learn,['David Novak with Lari Bishop'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781647827540.jpg,,False,True,2024.0,how leaders learn
BOOK01786,Leading Through,"['Kim B. Clark, Jonathan R. Clark and Erin E. Clark']",,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781647827618.jpg,,False,True,2024.0,leading through
BOOK01787,The Growth Dilemma,['Annie Wilson and Ryan Hamilton'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781647829735.jpg,,False,True,2025.0,the growth dilemma
BOOK01788,G.O.A.T. Wisdom,['Dr. Brent Ridge and Josh Kilmer-Purcell'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781647829773.jpg,,False,True,2025.0,g.o.a.t. wisdom
BOOK01789,HBR Daily Leader,['Harvard Business Review'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781647829797.jpg,,False,True,2024.0,hbr daily leader
BOOK01790,Don't Be Yourself,['Tomas Chamorro-Premuzic'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781647829834.jpg,,False,True,2025.0,don't be yourself
BOOK01791,Rebooting Tech Culture,['Telle Whitney'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781647829858.jpg,,False,True,2025.0,rebooting tech culture
BOOK01792,Where Leadership Begins,['Dan Freschi'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781657351241.jpg,,False,True,2023.0,where leadership begins
BOOK01793,Mighty,['Brian Dodd'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781662869495.jpg,,False,True,2023.0,mighty
BOOK01794,Stay Sane in an Insane World,['Greg Harden'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781665092418.jpg,,False,True,2023.0,stay sane in an insane world
BOOK01795,Fluke,['Brian Klaas'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781668006528.jpg,,False,True,2024.0,fluke
BOOK01796,Look Again,['Tali Sharot and Cass R. Sunstein'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781668008201.jpg,,False,True,2024.0,look again
BOOK01797,Principles,['Ray Dalio'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781668010198.jpg,,False,True,2022.0,principles
BOOK01798,"Think Faster, Talk Smarter",['Matt Abrahams'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781668010303.jpg,,False,True,2023.0,"think faster, talk smarter"
BOOK01799,The Dealmaker,['Mauricio Umansky'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781668010648.jpg,,False,True,2023.0,the dealmaker
BOOK01800,Woodrow Wilson,['Christopher Cox'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781668010785.jpg,,False,True,2024.0,woodrow wilson
BOOK01801,You're the Boss,['Sabina Nawaz'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781668023181.jpg,,False,True,2024.0,you're the boss
BOOK01802,Lean Learning,['Pat Flynn'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781668027646.jpg,,False,True,2025.0,lean learning
BOOK01803,How to Get Along with Anyone,['John Eliot and Jim Guinn'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781668033074.jpg,,False,True,2025.0,how to get along with anyone
BOOK01804,The PARA Method,['Tiago Forte'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781668045565.jpg,,False,True,2023.0,the para method
BOOK01805,Mastering AI,['Jeremy Kahn'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781668053324.jpg,,False,True,2024.0,mastering ai
BOOK01806,Ping,['Andrew Brodsky'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781668055243.jpg,,False,True,2025.0,ping
BOOK01807,Reset,['Dan Heath'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781668062098.jpg,,False,True,2025.0,reset
BOOK01808,Last Call for Bud Light,['Anson Frericks'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781668070901.jpg,,False,True,2025.0,last call for bud light
BOOK01809,Click,['Jake Knapp with John Zeratsky'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781668072110.jpg,,False,True,2025.0,click
BOOK01810,Never Stop,"[""Dan Hurley and Ian O'Connor""]",,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781668095744.jpg,,False,True,2025.0,never stop
BOOK01811,A CEO for All Seasons,"['Carolyn Dewar, Scott Keller, Vikram Malhotra and Kurt Strovink']",,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781668098349.jpg,,False,True,2025.0,a ceo for all seasons
BOOK01812,In the Arena,['David S. Brown'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781668204191.jpg,,False,True,2025.0,in the arena
BOOK01813,Sailing Upwind,['Admiral Sandy Winnefeld'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781682478745.jpg,,False,True,2023.0,sailing upwind
BOOK01814,The Servant Leadership from the Middle,['Bernard Osborne'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781682753385.jpg,,False,True,2022.0,the servant leadership from the middle
BOOK01815,The Genius of Empathy,['Judith Orloff'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781683649717.jpg,,False,True,2024.0,the genius of empathy
BOOK01816,Robert E. Lee on Leadership,['H. W. Crocker III'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781684514915.jpg,,False,True,2023.0,robert e. lee on leadership
BOOK01817,Adaptive Listening,['Nicole Lowenbraun and Maegan Stephens'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781684812592.jpg,,False,True,2024.0,adaptive listening
BOOK01818,How to Untie a Balloon,['Ryan Dunlap'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781684817306.jpg,,False,True,2025.0,how to untie a balloon
BOOK01819,The Truth (And Lies!) Of Entrepreneurship,['Larry Winget'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781722506841.jpg,,False,True,2024.0,the truth (and lies!) of entrepreneurship
BOOK01820,"Right Leader, Right Time",['Robert Jordan and Olivia Wagner'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781722510565.jpg,,False,True,2022.0,"right leader, right time"
BOOK01821,Elevate Your Team,['Robert Glazer'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781728238784.jpg,,False,True,2023.0,elevate your team
BOOK01822,Who Does What By How Much?,['Jeff Gothelf and Josh Seiden'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781732818446.jpg,,False,True,2024.0,who does what by how much?
BOOK01823,One Drop of Poison,['Sean Lemson'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781733004237.jpg,,False,True,2024.0,one drop of poison
BOOK01824,The 3.3 Rule,['John Briggs'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781733179027.jpg,,False,True,2024.0,the 3.3 rule
BOOK01825,Your Next Big Idea,['Samuel Sanders'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781734913026.jpg,,False,True,2022.0,your next big idea
BOOK01826,Turns,['Steve McKee'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781735610931.jpg,,False,True,2023.0,turns
BOOK01827,The Visionary Leader,['Bryan Smeltzer'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781737188124.jpg,,False,True,2025.0,the visionary leader
BOOK01828,The Unconquerable Game,['Ely Callaway with Nicholas Callaway'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781737205142.jpg,,False,True,2025.0,the unconquerable game
BOOK01829,Leadership Starts with You,['Whitney Breer'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781737943976.jpg,,False,True,2023.0,leadership starts with you
BOOK01830,Committed,['Eldon Sprickerhoff'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781738396429.jpg,,False,True,2024.0,committed
BOOK01831,Developing Coaching Leaders,['Scott Clancy'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781738867707.jpg,,False,True,2023.0,developing coaching leaders
BOOK01832,Dancing with Disruption,['Jeff Skipper'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781738903801.jpg,,False,True,2023.0,dancing with disruption
BOOK01833,The Resilience Mindset,['Terry Healey'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781770418561.jpg,,False,True,2025.0,the resilience mindset
BOOK01834,The Emotionally Strong Leader,['Carolyn Stern'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781773271682.jpg,,False,True,2022.0,the emotionally strong leader
BOOK01835,Leading to Greatness,['Jim Reid'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781773271712.jpg,,False,True,2022.0,leading to greatness
BOOK01836,Leading Inclusion,['Gene Cox'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781774581797.jpg,,False,True,2022.0,leading inclusion
BOOK01837,How to Work with (Almost) Anyone,['Michael Bungay Stanier'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781774582657.jpg,,False,True,2023.0,how to work with (almost) anyone
BOOK01838,Positive Chaos,['Dan Thurmon'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781774582886.jpg,,False,True,2023.0,positive chaos
BOOK01839,Say What They Can't Unhear,['Tamsen Webster'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781774583531.jpg,,False,True,2024.0,say what they can't unhear
BOOK01840,Lean Marketing,['Allan Dib'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781774583944.jpg,,False,True,2024.0,lean marketing
BOOK01841,"Good Team, Bad Team",['Sarah Thurber and Blair Miller'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781774584217.jpg,,False,True,2024.0,"good team, bad team"
BOOK01842,We're Gonna Need Cake,['Valerie Garcia'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781774584484.jpg,,False,True,2024.0,we're gonna need cake
BOOK01843,The Empathy Dilemma,['Maria Ross'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781774584743.jpg,,False,True,2024.0,the empathy dilemma
BOOK01844,Exceptional Experiences,['Neen James'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781774586259.jpg,,False,True,2025.0,exceptional experiences
BOOK01845,Starting a StartUp,['James Sinclair'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781774586396.jpg,,False,True,2025.0,starting a startup
BOOK01846,The Success Complex,['Adrian Kelly'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781788603799.jpg,,False,True,2024.0,the success complex
BOOK01847,Collabor(h)ate,['Deb Mashek'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781788603829.jpg,,False,True,2023.0,collabor(h)ate
BOOK01848,Top of Heart,['Grant Muller'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781788605090.jpg,,False,True,2023.0,top of heart
BOOK01849,Move by Move,['Maurice Ashley'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781797223650.jpg,,False,True,2024.0,move by move
BOOK01850,"Why listen to, work with and follow you?",['Larry Heugh Robertson'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781800817517.jpg,,False,True,2023.0,"why listen to, work with and follow you?"
BOOK01851,Be Different,['Marty Strong Navy SEAL Officer (retired)'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781803411330.jpg,,False,True,2024.0,be different
BOOK01852,Hidden Genius,['Polina Marinova Pompliano'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781804090039.jpg,,False,True,2023.0,hidden genius
BOOK01853,The Psychology of Leadership,['Sébastien Page'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781804090923.jpg,,False,True,2025.0,the psychology of leadership
BOOK01854,The Next Crisis,['Danny Dorling'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781804294345.jpg,,False,True,2025.0,the next crisis
