book_id,title,description,first_publish_year,publication_year_observed,cover_url,openlibrary_key,source_openlibrary,source_leadershipnow
BOOK01839,Say What They Can't Unhear,,,2024.0,https://www.leadershipnow.com/leadershop/images/9781774583531.jpg,,False,True
BOOK01840,Lean Marketing,,,2024.0,https://www.leadershipnow.com/leadershop/images/9781774583944.jpg,,False,True
BOOK01841,"Good Team, Bad Team",,,2024.0,https://www.leadershipnow.com/leadershop/images/9781774584217.jpg,,False,True
BOOK01842,We're Gonna Need Cake,,,2024.0,https://www.leadershipnow.com/leadershop/images/9781774584484.jpg,,False,True
BOOK01843,The Empathy Dilemma,,,2024.0,https://www.leadershipnow.com/leadershop/images/9781774584743.jpg,,False,True
BOOK01844,Exceptional Experiences,,,2025.0,https://www.leadershipnow.com/leadershop/images/9781774586259.jpg,,False,True
BOOK01845,Starting a StartUp,,,2025.0,https://www.leadershipnow.com/leadershop/images/9781774586396.jpg,,False,True
BOOK01846,The Success Complex,,,2024.0,https://www.leadershipnow.com/leadershop/images/9781788603799.jpg,,False,True
BOOK01847,Collabor(h)ate,,,2023.0,https://www.leadershipnow.com/leadershop/images/9781788603829.jpg,,False,True
BOOK01848,Top of Heart,,,2023.0,https://www.leadershipnow.com/leadershop/images/9781788605090.jpg,,False,True
BOOK01849,Move by Move,,,2024.0,https://www.leadershipnow.com/leadershop/images/9781797223650.jpg,,False,True
BOOK01850,"Why listen to, work with and follow you?",,,2023.0,https://www.leadershipnow.com/leadershop/images/9781800817517.jpg,,False,True
BOOK01851,Be Different,,,2024.0,https://www.leadershipnow.com/leadershop/images/9781803411330.jpg,,False,True
BOOK01852,Hidden Genius,,,2023.0,https://www.leadershipnow.com/leadershop/images/9781804090039.jpg,,False,True
BOOK01853,The Psychology of Leadership,,,2025.0,https://www.leadershipnow.com/leadershop/images/9781804090923.jpg,,False,True
BOOK01854,The Next Crisis,,,2025.0,https://www.leadershipnow.com/leadershop/images/9781804294345.jpg,,False,True
BOOK01855,Pitch,,,2025.0,https://www.leadershipnow.com/leadershop/images/9781805221043.jpg,,False,True
BOOK01856,The Not To Do List,,,2025.0,https://www.leadershipnow.com/leadershop/images/9781805463283.jpg,,False,True
BOOK01857,When Everyone Leads,,,2023.0,https://www.leadershipnow.com/leadershop/images/9781885167903.jpg,,False,True
BOOK01858,How Organizations Should Work,,,2022.0,https://www.leadershipnow.com/leadershop/images/9781892606334.jpg,,False,True
BOOK01859,You're the Leader. Now What?,,,2022.0,https://www.leadershipnow.com/leadershop/images/9781893005709.jpg,,False,True
BOOK01860,The Career Workbook,,,2023.0,https://www.leadershipnow.com/leadershop/images/9781915087058.jpg,,False,True
BOOK01861,De-Positioning,,,2025.0,https://www.leadershipnow.com/leadershop/images/9781917391184.jpg,,False,True
BOOK01862,Positive Influence,,,2023.0,https://www.leadershipnow.com/leadershop/images/9781944660567.jpg,,False,True
BOOK01863,Disruptable,,,2023.0,https://www.leadershipnow.com/leadershop/images/978194663316X.jpg,,False,True
BOOK01864,Get Off the X,,,2025.0,https://www.leadershipnow.com/leadershop/images/9781947297999.jpg,,False,True
BOOK01865,The Legacy Navigator,,,2024.0,https://www.leadershipnow.com/leadershop/images/9781950476787.jpg,,False,True
BOOK01866,Wiring the Winning Organization,,,2023.0,https://www.leadershipnow.com/leadershop/images/9781950508426.jpg,,False,True
BOOK01867,"Wrong Fit, Right Fit",,,2023.0,https://www.leadershipnow.com/leadershop/images/9781950508754.jpg,,False,True
BOOK01868,Civility Rules!,,,2022.0,https://www.leadershipnow.com/leadershop/images/9781950863402.jpg,,False,True
BOOK01869,Outfocus,,,2022.0,https://www.leadershipnow.com/leadershop/images/9781950863976.jpg,,False,True
BOOK01870,Leading with Light,,,2024.0,https://www.leadershipnow.com/leadershop/images/9781951692360.jpg,,False,True
BOOK01871,The Rules of Mentorship,,,2024.0,https://www.leadershipnow.com/leadershop/images/9781951963248.jpg,,False,True
BOOK01872,Promotions Are So Yesterday,,,2022.0,https://www.leadershipnow.com/leadershop/images/9781952157738.jpg,,False,True
BOOK01873,Smart Leadership,,,2022.0,https://www.leadershipnow.com/leadershop/images/9781953295750.jpg,,False,True
BOOK01874,Unconditional Power,,,2023.0,https://www.leadershipnow.com/leadershop/images/9781953943088.jpg,,False,True
BOOK01875,Scaling People,,,2023.0,https://www.leadershipnow.com/leadershop/images/9781953953216.jpg,,False,True
BOOK01876,Poor Charlie’s Almanack,,,2023.0,https://www.leadershipnow.com/leadershop/images/9781953953230.jpg,,False,True
BOOK01877,Imaginable,,,2022.0,https://www.leadershipnow.com/leadershop/images/9781954118096.jpg,,False,True
BOOK01878,Make It Count,,,2022.0,https://www.leadershipnow.com/leadershop/images/9781954759770.jpg,,False,True
BOOK01879,The Most Unlikely Leader,,,2022.0,https://www.leadershipnow.com/leadershop/images/9781955026130.jpg,,False,True
BOOK01880,Beyond the Sea,,,2024.0,https://www.leadershipnow.com/leadershop/images/9781955026208.jpg,,False,True
BOOK01881,The FUD Factor,,,2023.0,https://www.leadershipnow.com/leadershop/images/9781955884464.jpg,,False,True
BOOK01882,Start. Scale. Exit. Repeat.,,,2023.0,https://www.leadershipnow.com/leadershop/images/9781955884969.jpg,,False,True
BOOK01883,The Leadership Pause,,,2022.0,https://www.leadershipnow.com/leadershop/images/9781956072044.jpg,,False,True
BOOK01884,The #PACE Process for Early Career Success,,,2022.0,https://www.leadershipnow.com/leadershop/images/9781956450163.jpg,,False,True
BOOK01885,Hacking the Corporate Jungle,,,2025.0,https://www.leadershipnow.com/leadershop/images/9781957077796.jpg,,False,True
BOOK01886,Performance Feedback Strategies,,,2025.0,https://www.leadershipnow.com/leadershop/images/9781957157863.jpg,,False,True
BOOK01887,Ideas on a Deadline,,,2022.0,https://www.leadershipnow.com/leadershop/images/9781957369044.jpg,,False,True
BOOK01888,Leading With Care in a Tough World,,,2022.0,https://www.leadershipnow.com/leadershop/images/9781957588100.jpg,,False,True
BOOK01889,The Long Game,,,2025.0,https://www.leadershipnow.com/leadershop/images/9781957588322.jpg,,False,True
BOOK01890,Your Company Is Your Castle,,,2023.0,https://www.leadershipnow.com/leadershop/images/9781957616049.jpg,,False,True
BOOK01891,Settle for More,,,2024.0,https://www.leadershipnow.com/leadershop/images/9781957616858.jpg,,False,True
BOOK01892,Levi's Unbuttoned,,,2022.0,https://www.leadershipnow.com/leadershop/images/9781958682241.jpg,,False,True
BOOK01893,The Accidental Network,,,2025.0,https://www.leadershipnow.com/leadershop/images/9781959000600.jpg,,False,True
BOOK01894,Scaling Smart,,,2024.0,https://www.leadershipnow.com/leadershop/images/9781960178169.jpg,,False,True
BOOK01895,ReLeader,,,2024.0,https://www.leadershipnow.com/leadershop/images/9781960870100.jpg,,False,True
BOOK01896,The Steady Leader,,,2025.0,https://www.leadershipnow.com/leadershop/images/9781964934327.jpg,,False,True
BOOK01897,American Rascal,,,2022.0,https://www.leadershipnow.com/leadershop/images/9781982107406.jpg,,False,True
BOOK01898,The Wolves of K Street,,,2024.0,https://www.leadershipnow.com/leadershop/images/9781982120597.jpg,,False,True
BOOK01899,The Right Call,,,2023.0,https://www.leadershipnow.com/leadershop/images/9781982122553.jpg,,False,True
BOOK01900,Watergate,,,2022.0,https://www.leadershipnow.com/leadershop/images/9781982139162.jpg,,False,True
BOOK01901,A Man of Iron,,,2022.0,https://www.leadershipnow.com/leadershop/images/9781982140748.jpg,,False,True
BOOK01902,Trust and Inspire,,,2022.0,https://www.leadershipnow.com/leadershop/images/9781982143725.jpg,,False,True
BOOK01903,On Power,,,2025.0,https://www.leadershipnow.com/leadershop/images/9781982146191.jpg,,False,True
BOOK01904,Tomorrowmind,,,2023.0,https://www.leadershipnow.com/leadershop/images/9781982159764.jpg,,False,True
BOOK01905,The Winner's Curse,,,2025.0,https://www.leadershipnow.com/leadershop/images/9781982165116.jpg,,False,True
BOOK01906,Making Numbers Count,,,2022.0,https://www.leadershipnow.com/leadershop/images/9781982165444.jpg,,False,True
BOOK01907,The Power of Crisis,,,2022.0,https://www.leadershipnow.com/leadershop/images/9781982167509.jpg,,False,True
BOOK01908,When Women Lead,,,2022.0,https://www.leadershipnow.com/leadershop/images/9781982168216.jpg,,False,True
BOOK01909,Cultures of Growth,,,2024.0,https://www.leadershipnow.com/leadershop/images/9781982172749.jpg,,False,True
BOOK01910,Up Close and All In,,,2022.0,https://www.leadershipnow.com/leadershop/images/9781982174279.jpg,,False,True
BOOK01911,CEO Excellence,,,2022.0,https://www.leadershipnow.com/leadershop/images/9781982179670.jpg,,False,True
BOOK01912,Elon Musk,,,2023.0,https://www.leadershipnow.com/leadershop/images/9781982181284.jpg,,False,True
BOOK01913,Anatomy of a Breakthrough,,,2023.0,https://www.leadershipnow.com/leadershop/images/9781982182960.jpg,,False,True
BOOK01914,Surf When You Can,,,2023.0,https://www.leadershipnow.com/leadershop/images/9781982191009.jpg,,False,True
BOOK01915,Right Kind of Wrong,,,2023.0,https://www.leadershipnow.com/leadershop/images/9781982195069.jpg,,False,True
BOOK01916,Live Life in Crescendo,,,2022.0,https://www.leadershipnow.com/leadershop/images/9781982195472.jpg,,False,True
BOOK01917,Make No Small Plans,,,2022.0,https://www.leadershipnow.com/leadershop/images/9781984822642.jpg,,False,True
BOOK01918,Influence Is Your Superpower,,,2022.0,https://www.leadershipnow.com/leadershop/images/9781984854339.jpg,,False,True
BOOK01919,Strong Ground,,,2025.0,https://www.leadershipnow.com/leadershop/images/9781984855749.jpg,,False,True
BOOK01920,Make Possibilities Happen,,,2023.0,https://www.leadershipnow.com/leadershop/images/9781984858122.jpg,,False,True
BOOK01921,Assembling Tomorrow,,,2024.0,https://www.leadershipnow.com/leadershop/images/9781984858184.jpg,,False,True
BOOK01922,The New China Playbook,,,2023.0,https://www.leadershipnow.com/leadershop/images/9781984878281.jpg,,False,True
BOOK01923,Unscripted,,,2023.0,https://www.leadershipnow.com/leadershop/images/9781984879424.jpg,,False,True
BOOK01924,Stewards of the Future,,,2022.0,https://www.leadershipnow.com/leadershop/images/9781988025766.jpg,,False,True
BOOK01925,Collaborative Advantage,,,2023.0,https://www.leadershipnow.com/leadershop/images/9783031363054.jpg,,False,True
BOOK01926,Leading Organizational Transformation,,,2025.0,https://www.leadershipnow.com/leadershop/images/9783031897627.jpg,,False,True
BOOK01927,When McKinsey Comes to Town,,,2022.0,https://www.leadershipnow.com/leadershop/images/978385546232.jpg,,False,True
BOOK01928,"Remove, Replace, Restart",,,2023.0,https://www.leadershipnow.com/leadershop/images/9783967391763.jpg,,False,True
BOOK01929,The Art of Slicing Work,,,2024.0,https://www.leadershipnow.com/leadershop/images/9783982609225.jpg,,False,True
BOOK01930,Family Reins,,,2023.0,https://www.leadershipnow.com/leadershop/images/9788200798827.jpg,,False,True
BOOK01931,Areté,,,2023.0,https://www.leadershipnow.com/leadershop/images/9788212414074.jpg,,False,True
BOOK01932,Become a Super Leader,,,2024.0,https://www.leadershipnow.com/leadershop/images/9788218394301.jpg,,False,True
BOOK01933,Leadership Legacy,,,2024.0,https://www.leadershipnow.com/leadershop/images/9788350934663.jpg,,False,True
BOOK01934,Leadership by Example,,,2023.0,https://www.leadershipnow.com/leadershop/images/9788370856235.jpg,,False,True
BOOK01935,Profit with Presence,,,2023.0,https://www.leadershipnow.com/leadershop/images/9788886450101.jpg,,False,True
BOOK01936,Leading with Significance,,,2023.0,https://www.leadershipnow.com/leadershop/images/9788886450484.jpg,,False,True
BOOK01937,Fixing Work,,,2023.0,https://www.leadershipnow.com/leadershop/images/9788886450774.jpg,,False,True
BOOK01938,How to Make a Few Billion Dollars,,,2024.0,https://www.leadershipnow.com/leadershop/images/9788886451740.jpg,,False,True
BOOK01939,A New Kind of Diversity,,,2022.0,https://www.leadershipnow.com/leadershop/images/9788887100005.jpg,,False,True
BOOK01940,Becoming More,,,2023.0,https://www.leadershipnow.com/leadershop/images/9788887100067.jpg,,False,True
BOOK01941,The 16 Undeniable Laws of Communication,,,2023.0,https://www.leadershipnow.com/leadershop/images/9788887100081.jpg,,False,True
BOOK01942,Rebel Leadership,,,2023.0,https://www.leadershipnow.com/leadershop/images/9788887100128.jpg,,False,True
BOOK01943,High Road Leadership,,,2024.0,https://www.leadershipnow.com/leadershop/images/9788887100340.jpg,,False,True
BOOK01944,Knowledge Mindfulness,,,2023.0,https://www.leadershipnow.com/leadershop/images/9788887500249.jpg,,False,True
BOOK01945,"Results, Not Reports",,,2023.0,https://www.leadershipnow.com/leadershop/images/9788887500508.jpg,,False,True
BOOK01946,The Success Paradox,,,2023.0,https://www.leadershipnow.com/leadershop/images/9788887500522.jpg,,False,True
BOOK01947,Get It Together,,,2023.0,https://www.leadershipnow.com/leadershop/images/9788887501147.jpg,,False,True
BOOK01948,The CQ Edge,,,2024.0,https://www.leadershipnow.com/leadershop/images/9788887501567.jpg,,False,True
BOOK01949,Leading What Matters Most,,,2024.0,https://www.leadershipnow.com/leadershop/images/9788887502472.jpg,,False,True
BOOK01950,deComplify,,,2024.0,https://www.leadershipnow.com/leadershop/images/9788887503417.jpg,,False,True
BOOK01951,Self Less,,,2024.0,https://www.leadershipnow.com/leadershop/images/9788887504476.jpg,,False,True
BOOK01952,Get Clear Career Assessment,,,2024.0,https://www.leadershipnow.com/leadershop/images/9788887820231.jpg,,False,True
BOOK01953,The 80/20 CEO,,,2024.0,https://www.leadershipnow.com/leadershop/images/9788888242469.jpg,,False,True
BOOK01954,Passion Struck,,,2024.0,https://www.leadershipnow.com/leadershop/images/9788888451403.jpg,,False,True
BOOK01955,The Gouge!,,,2024.0,https://www.leadershipnow.com/leadershop/images/9788888453124.jpg,,False,True
BOOK01956,The Soil of Leadership,,,2024.0,https://www.leadershipnow.com/leadershop/images/9788891380554.jpg,,False,True
BOOK01957,The Virtue Proposition,,,2024.0,https://www.leadershipnow.com/leadershop/images/9788891380592.jpg,,False,True
BOOK01958,The Purposeful Decision Maker,,,2024.0,https://www.leadershipnow.com/leadershop/images/9788891381322.jpg,,False,True
BOOK01959,Brilliant Leadership,,,2024.0,https://www.leadershipnow.com/leadershop/images/9788891381346.jpg,,False,True
BOOK01960,The Reset Mindset,,,2024.0,https://www.leadershipnow.com/leadershop/images/9788891382299.jpg,,False,True
BOOK01961,The Turnaround Leader,,,2024.0,https://www.leadershipnow.com/leadershop/images/9788891880344.jpg,,False,True
BOOK01962,The Unconventional Entrepreneur,,,2022.0,https://www.leadershipnow.com/leadershop/images/9788985071313.jpg,,False,True
BOOK01963,The Nine,,,2023.0,https://www.leadershipnow.com/leadershop/images/9788985814767.jpg,,False,True
BOOK01964,Executive Presence,,,2022.0,https://www.leadershipnow.com/leadershop/images/9788985936605.jpg,,False,True
BOOK01965,The Conscious Workplace,,,2022.0,https://www.leadershipnow.com/leadershop/images/9788986128702.jpg,,False,True
BOOK01966,Life on the X,,,2023.0,https://www.leadershipnow.com/leadershop/images/9788986304502.jpg,,False,True
BOOK01967,The Shortcut,,,2022.0,https://www.leadershipnow.com/leadershop/images/9788986518800.jpg,,False,True
BOOK01968,Conquer Your Culture,,,2024.0,https://www.leadershipnow.com/leadershop/images/9788987216415.jpg,,False,True
BOOK01969,Strategy Realized - The Business Hierarchy of Needs,,,2023.0,https://www.leadershipnow.com/leadershop/images/9788987262603.jpg,,False,True
BOOK01970,The 9th Stratum,,,2023.0,https://www.leadershipnow.com/leadershop/images/9788988492818.jpg,,False,True
BOOK01971,Can't Tame a Mongoose,,,2024.0,https://www.leadershipnow.com/leadershop/images/9788988611202.jpg,,False,True
BOOK01972,Meta-Leadership,,,2023.0,https://www.leadershipnow.com/leadershop/images/9788988668404.jpg,,False,True
BOOK01973,Get Scalable,,,2023.0,https://www.leadershipnow.com/leadershop/images/9788988673729.jpg,,False,True
BOOK01974,Burned Out to Lit Up,,,2024.0,https://www.leadershipnow.com/leadershop/images/9788988925200.jpg,,False,True
BOOK01975,Tell Me My Story,,,2024.0,https://www.leadershipnow.com/leadershop/images/9788988958208.jpg,,False,True
BOOK01976,Synergea,,,2024.0,https://www.leadershipnow.com/leadershop/images/9788989865413.jpg,,False,True
BOOK01977,The Seven Frequencies of Communication,,,2024.0,https://www.leadershipnow.com/leadershop/images/9788991045612.jpg,,False,True
BOOK01978,Why Innovation Fails,,,2022.0,https://www.leadershipnow.com/leadershop/images/9789401478465.jpg,,False,True
BOOK01979,AI Snake Oil,,,2024.0,https://www.leadershipnow.com/leadershop/images/9790691249131.jpg,,False,True
BOOK01980,Front-Line Leadership,,,2024.0,https://www.leadershipnow.com/leadershop/images/9791394240753.jpg,,False,True
BOOK01981,The New Emotional Intelligence,,,2025.0,https://www.leadershipnow.com/leadershop/images/979218589660.jpg,,False,True
BOOK01982,Human Edge in the AI Age,,,2025.0,https://www.leadershipnow.com/leadershop/images/9798216391746.jpg,,False,True
BOOK01983,Read Your Mind,,,2025.0,https://www.leadershipnow.com/leadershop/images/9798217059041.jpg,,False,True
BOOK01984,Influence Elevated,,,2024.0,https://www.leadershipnow.com/leadershop/images/9798218491598.jpg,,False,True
BOOK01985,Creating Excellence,,,2024.0,https://www.leadershipnow.com/leadershop/images/9798218509224.jpg,,False,True
